chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr1	109133145	109134142	macs3_results/Chimp_Judith_peak_765	36	.	2.03833	3.64447	1.3244	484	109133387	Weak	Low
chr1	109133466	109134142	macs3_results/Chimp_Judith_peak_765	36	.	2.03833	3.64447	1.3244	484	109133708	Weak	Low
chr1	109136094	109136811	macs3_results/Chimp_Judith_peak_766	48	.	2.27352	4.80412	2.01619	554	109136371	Weak	Low
chr1	109136094	109136197	macs3_results/Chimp_Judith_peak_766	48	.	2.27352	4.80412	2.01619	554	109136371	Weak	Low
chr1	109156053	109157053	macs3_results/Chimp_Judith_peak_767	65	.	2.58711	6.54499	3.17003	587	109156346.5	Weak	Low
chr1	109180882	109181229	macs3_results/Chimp_Judith_peak_769	56	.	2.43031	5.64808	2.55795	702	109181233	Weak	Low
chr1	109180882	109181229	macs3_results/Chimp_Judith_peak_769	56	.	2.43031	5.64808	2.55795	702	109181233	Weak	Low
chr1	109180882	109181229	macs3_results/Chimp_Judith_peak_769	56	.	2.43031	5.64808	2.55795	702	109181233	Weak	Low
chr1	109182363	109184161	macs3_results/Chimp_Judith_peak_770	36	.	2.03833	3.64447	1.3244	624	109182675	Weak	Low
chr1	109182363	109184161	macs3_results/Chimp_Judith_peak_770	36	.	2.03833	3.64447	1.3244	624	109182675	Weak	Low
chr1	109182363	109184161	macs3_results/Chimp_Judith_peak_770	36	.	2.03833	3.64447	1.3244	624	109182675	Weak	Low
chr1	109191524	109192619	macs3_results/Chimp_Judith_peak_771	52	.	2.35191	5.21929	2.27892	755	109191901.5	Weak	Low
chr1	109191524	109192619	macs3_results/Chimp_Judith_peak_771	52	.	2.35191	5.21929	2.27892	755	109191901.5	Weak	Low
chr1	109191524	109192619	macs3_results/Chimp_Judith_peak_771	52	.	2.35191	5.21929	2.27892	755	109191901.5	Weak	Low
chr1	111047983	111049102	macs3_results/Chimp_Judith_peak_781	60	.	2.50871	6.0901	2.85411	837	111048401.5	Weak	Low
chr1	112647689	112649279	macs3_results/Chimp_Judith_peak_784	50	.	2.28313	5.07789	2.24857	712	112648045	Weak	Low
chr1	112681282	112682817	macs3_results/Chimp_Judith_peak_785	62	.	2.51359	6.25223	2.99374	599	112681581.5	Weak	Low
chr1	112681282	112682817	macs3_results/Chimp_Judith_peak_785	62	.	2.51359	6.25223	2.99374	599	112681581.5	Weak	Low
chr1	112681282	112682817	macs3_results/Chimp_Judith_peak_785	62	.	2.51359	6.25223	2.99374	599	112681581.5	Weak	Low
chr1	112681282	112682817	macs3_results/Chimp_Judith_peak_785	62	.	2.51359	6.25223	2.99374	599	112681581.5	Weak	Low
chr1	112701457	112703203	macs3_results/Chimp_Judith_peak_786	47	.	2.14639	4.74813	2.01619	483	112701698.5	Weak	Low
chr1	112701457	112703203	macs3_results/Chimp_Judith_peak_786	47	.	2.14639	4.74813	2.01619	483	112701698.5	Weak	Low
chr1	112701831	112703039	macs3_results/Chimp_Judith_peak_786	47	.	2.14639	4.74813	2.01619	483	112702072.5	Weak	Low
chr1	112729503	112730527	macs3_results/Chimp_Judith_peak_788	53	.	2.36125	5.38182	2.41812	657	112729831.5	Weak	Low
chr1	112870906	112872485	macs3_results/Chimp_Judith_peak_789	126	.	3.16056	12.641	8.49566	885	112871348.5	Strong	Low
chr1	112870906	112872485	macs3_results/Chimp_Judith_peak_789	126	.	3.16056	12.641	8.49566	885	112871348.5	Strong	Low
chr1	112872590	112874339	macs3_results/Chimp_Judith_peak_790	53	.	2.18909	5.36101	2.40405	1014	112873097	Weak	Low
chr1	112872590	112874339	macs3_results/Chimp_Judith_peak_790	53	.	2.18909	5.36101	2.40405	1014	112873097	Weak	Low
chr1	112877055	112878373	macs3_results/Chimp_Judith_peak_791	36	.	1.84518	3.61984	1.3244	474	112877292	Weak	Low
chr1	112877055	112878373	macs3_results/Chimp_Judith_peak_791	36	.	1.84518	3.61984	1.3244	474	112877292	Weak	Low
chr1	112877055	112878373	macs3_results/Chimp_Judith_peak_791	36	.	1.84518	3.61984	1.3244	474	112877292	Weak	Low
chr1	112877055	112878373	macs3_results/Chimp_Judith_peak_791	36	.	1.84518	3.61984	1.3244	474	112877292	Weak	Low
chr1	113579621	113580678	macs3_results/Chimp_Judith_peak_793	20	.	1.64634	2.0261	0.438796	497	113579869.5	Weak	Low
chr1	113689952	113690982	macs3_results/Chimp_Judith_peak_794	44	.	2.19512	4.40297	1.77013	473	113690188.5	Weak	Low
chr1	119205354	119206480	macs3_results/Chimp_Judith_peak_810	26	.	1.74199	2.61387	0.751142	1157	119205932.5	Weak	Low
chr1	119290790	119291726	macs3_results/Chimp_Judith_peak_816	62	.	2.51359	6.25223	2.99374	657	119291118.5	Weak	Low
chr1	119296025	119297397	macs3_results/Chimp_Judith_peak_817	54	.	2.34129	5.42958	2.45898	803	119296426.5	Weak	Low
chr1	119302423	119303666	macs3_results/Chimp_Judith_peak_818	44	.	2.13873	4.40549	1.77013	903	119302874.5	Weak	Low
chr1	121330218	121330287	macs3_results/Chimp_Judith_peak_829	48	.	2.27352	4.80412	2.01619	794	121330615	Weak	Low
chr1	121831776	121832465	macs3_results/Chimp_Judith_peak_832	48	.	2.27352	4.80412	2.01619	484	121832018	Weak	Low
chr1	121911794	121911921	macs3_results/Chimp_Judith_peak_834	79	.	2.8223	7.98345	4.25539	852	121912220	Weak	Low
chr1	122282050	122282961	macs3_results/Chimp_Judith_peak_835	52	.	2.35191	5.21929	2.27892	1008	122282554	Weak	Low
chr1	124619399	124619944	macs3_results/Chimp_Judith_peak_841	32	.	1.95993	3.28804	1.1188	656	124619727	Weak	Low
chr1	125162449	125162738	macs3_results/Chimp_Judith_peak_846	63	.	2.32944	6.37105	3.09584	524	125162711	Weak	Low
chr1	125190645	125192021	macs3_results/Chimp_Judith_peak_847	41	.	1.94394	4.14212	1.64912	958	125191124	Weak	Low
chr1	125190645	125192021	macs3_results/Chimp_Judith_peak_847	41	.	1.94394	4.14212	1.64912	958	125191124	Weak	Low
chr1	125194075	125194666	macs3_results/Chimp_Judith_peak_848	33	.	1.77201	3.35741	1.17716	797	125194473.5	Weak	Low
chr1	125672253	125672550	macs3_results/Chimp_Judith_peak_856	32	.	1.84353	3.2551	1.1188	828	125672667	Weak	Low
chr1	125712451	125713439	macs3_results/Chimp_Judith_peak_859	43	.	1.9263	4.38175	1.77013	699	125712800.5	Weak	Low
chr1	125713500	125713661	macs3_results/Chimp_Judith_peak_859	43	.	1.9263	4.38175	1.77013	699	125713849.5	Weak	Low
chr1	125960712	125961846	macs3_results/Chimp_Judith_peak_863	37	.	1.83748	3.7266	1.39323	563	125960993.5	Weak	Low
chr1	127876378	127877478	macs3_results/Chimp_Judith_peak_868	151	.	2.96952	15.1528	10.9205	833	127876794.5	Strong	Low
chr1	127879458	127880979	macs3_results/Chimp_Judith_peak_869	44	.	1.79567	4.44831	1.81041	786	127879851	Weak	Low
chr1	127900730	127901538	macs3_results/Chimp_Judith_peak_870	90	.	2.97909	9.00078	5.1113	1271	127901365.5	Weak	Low
chr1	127900730	127901538	macs3_results/Chimp_Judith_peak_870	90	.	2.97909	9.00078	5.1113	1271	127901365.5	Weak	Low
chr1	127917694	127918694	macs3_results/Chimp_Judith_peak_871	52	.	2.35191	5.21929	2.27892	483	127917935.5	Weak	Low
chr1	127917694	127918694	macs3_results/Chimp_Judith_peak_871	52	.	2.35191	5.21929	2.27892	483	127917935.5	Weak	Low
chr1	127929064	127930113	macs3_results/Chimp_Judith_peak_872	20	.	1.64634	2.0261	0.438796	487	127929307.5	Weak	Low
chr1	127929064	127930113	macs3_results/Chimp_Judith_peak_872	20	.	1.64634	2.0261	0.438796	487	127929307.5	Weak	Low
chr1	127945725	127946691	macs3_results/Chimp_Judith_peak_873	65	.	2.58711	6.54499	3.17003	735	127946092.5	Weak	Low
chr1	127945725	127946691	macs3_results/Chimp_Judith_peak_873	65	.	2.58711	6.54499	3.17003	735	127946092.5	Weak	Low
chr1	127947737	127947879	macs3_results/Chimp_Judith_peak_874	40	.	2.11672	4.01628	1.54274	1029	127948251.5	Weak	Low
chr1	127947737	127947879	macs3_results/Chimp_Judith_peak_874	40	.	2.11672	4.01628	1.54274	1029	127948251.5	Weak	Low
chr1	127948223	127949623	macs3_results/Chimp_Judith_peak_874	40	.	2.11672	4.01628	1.54274	1029	127948737.5	Weak	Low
chr1	127967528	127968372	macs3_results/Chimp_Judith_peak_875	51	.	2.21143	5.13033	2.27892	1035	127968045.5	Weak	Low
chr1	127977407	127978680	macs3_results/Chimp_Judith_peak_876	59	.	2.2712	5.97104	2.83629	747	127977780.5	Weak	Low
chr1	129649652	129650645	macs3_results/Chimp_Judith_peak_885	51	.	2.10593	5.17665	2.27892	1110	129650207	Weak	Low
chr1	130546788	130546913	macs3_results/Chimp_Judith_peak_892	44	.	2.19512	4.40297	1.77013	764	130547170	Weak	Low
chr1	131033971	131034971	macs3_results/Chimp_Judith_peak_895	32	.	1.95993	3.28804	1.1188	751	131034346.5	Weak	Low
chr1	135515683	135516458	macs3_results/Chimp_Judith_peak_900	40	.	2.11672	4.01628	1.54274	618	135515992	Weak	Low
chr1	137185062	137186062	macs3_results/Chimp_Judith_peak_912	52	.	2.35191	5.21929	2.27892	682	137185403	Weak	Low
chr1	137825132	137825841	macs3_results/Chimp_Judith_peak_917	48	.	2.27352	4.80412	2.01619	495	137825379.5	Weak	Low
chr1	138852509	138853438	macs3_results/Chimp_Judith_peak_922	60	.	2.30335	6.00333	2.85411	659	138852838.5	Weak	Low
chr1	138986027	138986747	macs3_results/Chimp_Judith_peak_926	55	.	2.05519	5.58646	2.55795	885	138986469.5	Weak	Low
chr1	139863617	139864617	macs3_results/Chimp_Judith_peak_929	151	.	3.81053	15.1891	10.9561	1230	139864232	Strong	Low
chr1	140123198	140123988	macs3_results/Chimp_Judith_peak_934	32	.	1.95993	3.28804	1.1188	608	140123502	Weak	Low
chr1	146393733	146394725	macs3_results/Chimp_Judith_peak_962	47	.	2.14639	4.74813	2.01619	504	146393985	Weak	Low
chr1	146422102	146423097	macs3_results/Chimp_Judith_peak_964	64	.	2.52076	6.42468	3.14552	561	146422382.5	Weak	Low
chr1	146422102	146423097	macs3_results/Chimp_Judith_peak_964	64	.	2.52076	6.42468	3.14552	561	146422382.5	Weak	Low
chr1	147337741	147338379	macs3_results/Chimp_Judith_peak_968	36	.	1.98344	3.62862	1.3244	490	147337986	Weak	Low
chr1	147764219	147765251	macs3_results/Chimp_Judith_peak_969	32	.	1.95993	3.28804	1.1188	538	147764488	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973a	22	.	1.65789	2.21752	0.589454	754	148349615	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973a	22	.	1.65789	2.21752	0.589454	754	148349615	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973a	22	.	1.65789	2.21752	0.589454	754	148349615	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973b	60	.	2.50871	6.0901	2.85411	1710	148350093	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973b	60	.	2.50871	6.0901	2.85411	1710	148350093	Weak	Low
chr1	148349238	148349398	macs3_results/Chimp_Judith_peak_973b	60	.	2.50871	6.0901	2.85411	1710	148350093	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974a	48	.	2.27352	4.80412	2.01619	1096	148351902	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974a	48	.	2.27352	4.80412	2.01619	1096	148351902	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974a	48	.	2.27352	4.80412	2.01619	1096	148351902	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974b	41	.	2.07236	4.14863	1.65269	2431	148352569.5	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974b	41	.	2.07236	4.14863	1.65269	2431	148352569.5	Weak	Low
chr1	148351354	148352754	macs3_results/Chimp_Judith_peak_974b	41	.	2.07236	4.14863	1.65269	2431	148352569.5	Weak	Low
chr1	148436921	148437927	macs3_results/Chimp_Judith_peak_978	74	.	2.7439	7.49199	3.86885	474	148437158	Weak	Low
chr1	148944378	148945218	macs3_results/Chimp_Judith_peak_984	86	.	2.61056	8.62201	4.79723	833	148944794.5	Weak	Low
chr1	150669987	150670930	macs3_results/Chimp_Judith_peak_995	48	.	2.21712	4.81892	2.02989	455	150670214.5	Weak	Low
chr1	151046232	151046594	macs3_results/Chimp_Judith_peak_998	36	.	2.02198	3.67928	1.35047	497	151046480.5	Weak	Low
chr1	151067641	151067795	macs3_results/Chimp_Judith_peak_999	27	.	1.82807	2.7727	0.875751	509	151067895.5	Weak	Low
chr1	151176887	151177751	macs3_results/Chimp_Judith_peak_1000	59	.	2.47124	5.94355	2.81148	492	151177133	Weak	Low
chr1	152655681	152656467	macs3_results/Chimp_Judith_peak_1012a	30	.	1.73974	3.0301	0.998684	513	152655937.5	Weak	Low
chr1	152655681	152656467	macs3_results/Chimp_Judith_peak_1012b	27	.	1.62802	2.70548	0.822023	1214	152656288	Weak	Low
chr1	152726296	152727166	macs3_results/Chimp_Judith_peak_1014	40	.	2.11672	4.01628	1.54274	581	152726586.5	Weak	Low
chr1	152726296	152727166	macs3_results/Chimp_Judith_peak_1014	40	.	2.11672	4.01628	1.54274	581	152726586.5	Weak	Low
chr1	152726059	152726949	macs3_results/Chimp_Judith_peak_1014	40	.	2.11672	4.01628	1.54274	581	152726349.5	Weak	Low
chr1	152869422	152870485	macs3_results/Chimp_Judith_peak_1016	55	.	2.36461	5.52241	2.53963	789	152869816.5	Weak	Low
chr1	152950468	152951310	macs3_results/Chimp_Judith_peak_1019a	56	.	2.43031	5.64808	2.55795	531	152950733.5	Weak	Low
chr1	152950468	152951310	macs3_results/Chimp_Judith_peak_1019b	61	.	2.48805	6.14983	2.90653	1259	152951097.5	Weak	Low
chr1	153241316	153241638	macs3_results/Chimp_Judith_peak_1024	21	.	1.56595	2.13384	0.530134	429	153241530.5	Weak	Low
chr1	153492811	153493252	macs3_results/Chimp_Judith_peak_1027	68	.	2.21591	6.81649	3.40402	916	153493269	Weak	Low
chr1	154464934	154465017	macs3_results/Chimp_Judith_peak_1030	60	.	2.50871	6.0901	2.85411	534	154465201	Weak	Low
chr1	154505077	154505414	macs3_results/Chimp_Judith_peak_1032	37	.	1.95906	3.79149	1.44902	677	154505415.5	Weak	Low
chr1	154591189	154591216	macs3_results/Chimp_Judith_peak_1034	52	.	2.35191	5.21929	2.27892	549	154591463.5	Weak	Low
chr1	154593166	154595257	macs3_results/Chimp_Judith_peak_1035a	40	.	2.11672	4.01628	1.54274	594	154593463	Weak	Low
chr1	154593166	154595257	macs3_results/Chimp_Judith_peak_1035a	40	.	2.11672	4.01628	1.54274	594	154593463	Weak	Low
chr1	154593166	154594162	macs3_results/Chimp_Judith_peak_1035a	40	.	2.11672	4.01628	1.54274	594	154593463	Weak	Low
chr1	154593166	154595257	macs3_results/Chimp_Judith_peak_1035b	44	.	2.19512	4.40297	1.77013	1499	154593915.5	Weak	Low
chr1	154593166	154595257	macs3_results/Chimp_Judith_peak_1035b	44	.	2.19512	4.40297	1.77013	1499	154593915.5	Weak	Low
chr1	154593166	154594162	macs3_results/Chimp_Judith_peak_1035b	44	.	2.19512	4.40297	1.77013	1499	154593915.5	Weak	Low
chr1	154663404	154664061	macs3_results/Chimp_Judith_peak_1037	50	.	2.31679	5.08655	2.25648	603	154663705.5	Weak	Low
chr1	155250779	155251626	macs3_results/Chimp_Judith_peak_1040	44	.	2.19512	4.40297	1.77013	618	155251088	Weak	Low
chr1	156542966	156543318	macs3_results/Chimp_Judith_peak_1043	36	.	2.03833	3.64447	1.3244	583	156543257.5	Weak	Low
chr1	157093206	157093633	macs3_results/Chimp_Judith_peak_1046	36	.	1.91361	3.68795	1.35779	956	157093684	Weak	Low
chr1	157299128	157300128	macs3_results/Chimp_Judith_peak_1051	36	.	2.03833	3.64447	1.3244	461	157299358.5	Weak	Low
chr1	157713529	157714636	macs3_results/Chimp_Judith_peak_1062	44	.	2.08546	4.49279	1.84854	1054	157714056	Weak	Low
chr1	158608122	158608963	macs3_results/Chimp_Judith_peak_1070	48	.	2.27352	4.80412	2.01619	784	158608514	Weak	Low
chr1	158608122	158608963	macs3_results/Chimp_Judith_peak_1070	48	.	2.27352	4.80412	2.01619	784	158608514	Weak	Low
chr1	158804871	158806268	macs3_results/Chimp_Judith_peak_1071	35	.	1.94299	3.56196	1.3244	809	158805275.5	Weak	Low
chr1	158908306	158909285	macs3_results/Chimp_Judith_peak_1075	39	.	2.06218	3.91818	1.54274	455	158908533.5	Weak	Low
chr1	159330869	159331660	macs3_results/Chimp_Judith_peak_1079	30	.	1.79401	3.06114	1.02665	451	159331094.5	Weak	Low
chr1	162120938	162122358	macs3_results/Chimp_Judith_peak_1092	54	.	2.37752	5.44476	2.4729	688	162121282	Weak	Low
chr1	162233475	162233681	macs3_results/Chimp_Judith_peak_1094	31	.	1.83267	3.14198	1.09141	492	162233721	Weak	Low
chr1	163349165	163349378	macs3_results/Chimp_Judith_peak_1101	84	.	2.90069	8.48647	4.67208	587	163349458.5	Weak	Low
chr1	163352235	163353242	macs3_results/Chimp_Judith_peak_1102	61	.	2.33514	6.15065	2.90653	463	163352466.5	Weak	Low
chr1	163352235	163353242	macs3_results/Chimp_Judith_peak_1102	61	.	2.33514	6.15065	2.90653	463	163352466.5	Weak	Low
chr1	163352235	163353242	macs3_results/Chimp_Judith_peak_1102	61	.	2.33514	6.15065	2.90653	463	163352466.5	Weak	Low
chr1	163358337	163358850	macs3_results/Chimp_Judith_peak_1103	50	.	2.15281	5.08945	2.25841	571	163358622.5	Weak	Low
chr1	163485267	163486380	macs3_results/Chimp_Judith_peak_1106	33	.	1.92485	3.33162	1.15515	930	163485732	Weak	Low
chr1	163755736	163756136	macs3_results/Chimp_Judith_peak_1111	24	.	1.7445	2.4996	0.742463	555	163756013.5	Weak	Low
chr1	163757005	163757498	macs3_results/Chimp_Judith_peak_1112	46	.	2.20948	4.67765	2.0029	654	163757332	Weak	Low
chr1	163765639	163766300	macs3_results/Chimp_Judith_peak_1114	26	.	1.8012	2.61713	0.751142	614	163765946	Weak	Low
chr1	165010441	165011695	macs3_results/Chimp_Judith_peak_1125	68	.	2.57773	6.80699	3.39624	876	165010879	Weak	Low
chr1	165045805	165046252	macs3_results/Chimp_Judith_peak_1127	101	.	2.907	10.1515	6.14145	1669	165046639.5	Strong	Low
chr1	165054368	165055473	macs3_results/Chimp_Judith_peak_1128	32	.	1.91489	3.21612	1.1188	599	165054667.5	Weak	Low
chr1	165177934	165178939	macs3_results/Chimp_Judith_peak_1130	48	.	2.27352	4.80412	2.01619	541	165178204.5	Weak	Low
chr1	165177934	165178939	macs3_results/Chimp_Judith_peak_1130	48	.	2.27352	4.80412	2.01619	541	165178204.5	Weak	Low
chr1	165407694	165407990	macs3_results/Chimp_Judith_peak_1133	36	.	2.03833	3.64447	1.3244	624	165408006	Weak	Low
chr1	165455149	165456235	macs3_results/Chimp_Judith_peak_1134	64	.	2.56628	6.46235	3.17003	594	165455446	Weak	Low
chr1	165596361	165596708	macs3_results/Chimp_Judith_peak_1139	26	.	1.80313	2.62325	0.751142	448	165596585	Weak	Low
chr1	165762446	165763387	macs3_results/Chimp_Judith_peak_1141	74	.	2.7439	7.49199	3.86885	571	165762731.5	Weak	Low
chr1	165938821	165939047	macs3_results/Chimp_Judith_peak_1147	56	.	2.43031	5.64808	2.55795	761	165939201.5	Weak	Low
chr1	166180865	166181737	macs3_results/Chimp_Judith_peak_1149	70	.	2.6655	7.0124	3.50578	651	166181190.5	Weak	Low
chr1	166598590	166599717	macs3_results/Chimp_Judith_peak_1159	66	.	2.53578	6.63149	3.24699	599	166598889.5	Weak	Low
chr1	166664398	166665237	macs3_results/Chimp_Judith_peak_1162	79	.	2.8223	7.98345	4.25539	843	166664819.5	Weak	Low
chr1	166707289	166707844	macs3_results/Chimp_Judith_peak_1164	36	.	2.03833	3.64447	1.3244	518	166707548	Weak	Low
chr1	166824227	166824936	macs3_results/Chimp_Judith_peak_1167	48	.	2.27352	4.80412	2.01619	547	166824500.5	Weak	Low
chr1	168838012	168838797	macs3_results/Chimp_Judith_peak_1203	40	.	2.11672	4.01628	1.54274	745	168838384.5	Weak	Low
chr1	169037301	169037471	macs3_results/Chimp_Judith_peak_1213	23	.	1.72474	2.31594	0.589454	493	169037547.5	Weak	Low
chr1	169348373	169349159	macs3_results/Chimp_Judith_peak_1221	60	.	2.50871	6.0901	2.85411	693	169348719.5	Weak	Low
chr1	170239159	170240329	macs3_results/Chimp_Judith_peak_1240	65	.	2.58711	6.54499	3.17003	640	170239479	Weak	Low
chr1	170362337	170363143	macs3_results/Chimp_Judith_peak_1242	36	.	2.03833	3.64447	1.3244	483	170362578.5	Weak	Low
chr1	170978064	170979046	macs3_results/Chimp_Judith_peak_1255	56	.	2.43031	5.64808	2.55795	775	170978451.5	Weak	Low
chr1	171117867	171119621	macs3_results/Chimp_Judith_peak_1259	96	.	3.04678	9.676	5.71308	1532	171118633	Weak	Low
chr1	171117867	171119621	macs3_results/Chimp_Judith_peak_1259	96	.	3.04678	9.676	5.71308	1532	171118633	Weak	Low
chr1	171151735	171151945	macs3_results/Chimp_Judith_peak_1261	56	.	2.07722	5.61423	2.55795	498	171151984	Weak	Low
chr1	171164548	171165148	macs3_results/Chimp_Judith_peak_1262	33	.	1.92485	3.33162	1.15515	1003	171165049.5	Weak	Low
chr1	171163361	171164143	macs3_results/Chimp_Judith_peak_1262	33	.	1.92485	3.33162	1.15515	1003	171163862.5	Weak	Low
chr1	171187974	171188609	macs3_results/Chimp_Judith_peak_1265	61	.	2.28169	6.13927	2.8978	1015	171188481.5	Weak	Low
chr1	171209757	171211048	macs3_results/Chimp_Judith_peak_1267a	60	.	2.28917	6.05659	2.85411	1174	171210344	Weak	Low
chr1	171209757	171211048	macs3_results/Chimp_Judith_peak_1267b	74	.	2.36576	7.43525	3.86885	2448	171210981	Weak	Low
chr1	171295747	171296962	macs3_results/Chimp_Judith_peak_1269	36	.	2.03833	3.64447	1.3244	603	171296048.5	Weak	Low
chr1	171444638	171444964	macs3_results/Chimp_Judith_peak_1271	21	.	1.54104	2.16073	0.554	506	171444891	Weak	Low
chr1	171649702	171650904	macs3_results/Chimp_Judith_peak_1275	41	.	2.07236	4.14863	1.65269	751	171650077.5	Weak	Low
chr1	171814253	171815013	macs3_results/Chimp_Judith_peak_1280	36	.	2.02198	3.67928	1.35047	514	171814510	Weak	Low
chr1	171873811	171874692	macs3_results/Chimp_Judith_peak_1286	41	.	2.13274	4.17622	1.6721	522	171874072	Weak	Low
chr1	171936908	171937916	macs3_results/Chimp_Judith_peak_1287	60	.	2.50871	6.0901	2.85411	737	171937276.5	Weak	Low
chr1	172390526	172391526	macs3_results/Chimp_Judith_peak_1293	48	.	2.27352	4.80412	2.01619	480	172390766	Weak	Low
chr1	172882852	172883843	macs3_results/Chimp_Judith_peak_1297	26	.	1.80313	2.62325	0.751142	680	172883192	Weak	Low
chr1	172965258	172966258	macs3_results/Chimp_Judith_peak_1300	60	.	2.50871	6.0901	2.85411	857	172965686.5	Weak	Low
chr1	172965724	172966456	macs3_results/Chimp_Judith_peak_1300	60	.	2.50871	6.0901	2.85411	857	172966152.5	Weak	Low
chr1	173675142	173675168	macs3_results/Chimp_Judith_peak_1313	40	.	2.11672	4.01628	1.54274	759	173675521.5	Weak	Low
chr1	173873582	173873889	macs3_results/Chimp_Judith_peak_1323	89	.	2.58325	8.92592	5.07526	834	173873999	Weak	Low
chr1	174196372	174196392	macs3_results/Chimp_Judith_peak_1332	70	.	2.6655	7.0124	3.50578	560	174196652	Weak	Low
chr1	174369278	174370278	macs3_results/Chimp_Judith_peak_1338	48	.	2.27352	4.80412	2.01619	1041	174369798.5	Weak	Low
chr1	175804574	175804578	macs3_results/Chimp_Judith_peak_1368	41	.	2.13274	4.17622	1.6721	490	175804819	Weak	Low
chr1	176315212	176315407	macs3_results/Chimp_Judith_peak_1385	68	.	2.46463	6.88236	3.46414	624	176315524	Weak	Low
chr1	176366436	176367634	macs3_results/Chimp_Judith_peak_1390	109	.	3.15702	10.9764	6.9152	564	176366718	Strong	Low
