chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr10	19478068	19481068	macs3_results/GM18558_peak_960e	1759	.	11.9188	175.985	171.474	12348	19484242	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960e	1759	.	11.9188	175.985	171.474	12348	19484242	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19412558	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19413880	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19423369	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19429779	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19433681	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19433681	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19441433	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19442325	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19447091	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19447091	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19451109	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19460228	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19464795	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19464795	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19468667	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19485204	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19474540	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19477825	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19477825	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19477825	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19481584	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19489283	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19421304	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19421304	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19455263	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19485594	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960f	3110	.	17.381	311.048	306.163	15052	19485594	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19413388.5	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19414710.5	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19424199.5	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19430609.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19434511.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19434511.5	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19442263.5	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19443155.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19447921.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19447921.5	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19451939.5	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19461058.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19465625.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19465625.5	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19469497.5	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19486034.5	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19475370.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19478655.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19478655.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19478655.5	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19482414.5	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19490113.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19422134.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19422134.5	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19456093.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19486424.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960g	3035	.	17.0897	303.503	298.646	16713	19486424.5	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19414733	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19416055	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19425544	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19431954	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19435856	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19435856	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19443608	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19444500	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19449266	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19449266	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19453284	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19462403	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19466970	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19466970	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19470842	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19487379	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19476715	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19480000	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19480000	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19480000	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19483759	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19491458	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19423479	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19423479	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19457438	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19487769	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960h	3423	.	16.114	342.318	337.295	19402	19487769	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19416197.5	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19417519.5	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19427008.5	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19433418.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19437320.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19437320.5	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19445072.5	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19445964.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19450730.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19450730.5	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19454748.5	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19463867.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19468434.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19468434.5	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19472306.5	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19488843.5	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19478179.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19481464.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19481464.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19481464.5	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19485223.5	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19492922.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19424943.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19424943.5	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19458902.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19489233.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960i	3261	.	17.9495	326.138	321.193	22331	19489233.5	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19417186.5	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19418508.5	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19427997.5	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19434407.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19438309.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19438309.5	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19446061.5	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19446953.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19451719.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19451719.5	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19455737.5	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19464856.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19469423.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19469423.5	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19473295.5	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19489832.5	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19479168.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19482453.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19482453.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19482453.5	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19486212.5	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19493911.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19425932.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19425932.5	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19459891.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19490222.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960j	2737	.	15.9608	273.766	269.007	24309	19490222.5	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19419203	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19420525	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19430014	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19436424	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19440326	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19440326	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19448078	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19448970	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19453736	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19453736	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19457754	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19466873	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19471440	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19471440	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19475312	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19491849	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19481185	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19484470	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19484470	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19484470	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19488229	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19495928	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19427949	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19427949	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19461908	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19492239	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960k	2459	.	14.8684	245.97	241.297	28342	19492239	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19421068.5	Strong	Low
chr10	19406354	19407579	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19422390.5	Strong	Low
chr10	19415843	19417383	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19431879.5	Strong	Low
chr10	19422253	19423833	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19438289.5	Strong	Low
chr10	19426155	19428711	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19442191.5	Strong	Low
chr10	19426155	19428711	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19442191.5	Strong	Low
chr10	19433907	19434907	macs3_results/GM18558_peak_960l	270	.	4.12609	27.0924	22.9236	32073	19449943.5	Strong	Low
