Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
PANK4	PANK4	chr1	+	228027994	228045956	17.361700	47.045490	77.941444
RER1	RER1	chr1	-	228149547	228159279	35.776249	96.943909	160.609406
PRKCZ	PRKCZ	chr1	-	228364094	228482915	0.962634	2.608477	4.321528
GNB1	GNB1	chr1	+	228734591	228789948	156.776230	424.820984	703.811584
DKFZP459J1110	DKFZP459J1110	chr1	+	229263297	229273463	0.000000	0.000000	0.000000
INTS11	INTS11	chr1	+	229263297	229273465	62.188198	168.513123	279.179932
C1H1orf159	C1H1orf159	chr1	+	229508856	229518788	2.546434	6.900144	11.431643
DKFZP459P121	DKFZP459P121	chr10	+	122674	238959	0.040684	0.110243	0.182642
ZMYND11	ZMYND11	chr10	+	122693	238969	11.723627	31.767843	52.630585
IDI1	IDI1	chr10	-	1068272	1076554	41.338085	112.014977	185.578018
WDR37	WDR37	chr10	+	1084406	1157830	9.051844	24.528036	40.636215
PFKP	PFKP	chr10	+	3188741	3259715	76.447342	207.151520	343.193146
PITRM1	PITRM1	chr10	-	3260638	3295998	28.904160	78.322411	129.758713
AKR1C1	AKR1C1	chr10	+	5174102	5191354	0.652482	1.768049	2.929171
AKR1C3	AKR1C3	chr10	+	5312988	5326213	5.203689	14.100582	23.360790
NET1	NET1	chr10	+	5703773	5715620	12.783800	34.640625	57.389992
GDI2	GDI2	chr10	-	6075556	6124443	249.440292	675.915344	1119.806030
PFKFB3	PFKFB3	chr10	+	6504607	6596588	14.674905	115.432549	191.240005
ITIH5	ITIH5	chr10	-	7869809	7994749	0.000000	0.000000	0.000000
CELF2	CELF2	chr10	+	11549940	11886484	57.983345	160.622574	266.107452
DHTKD1	DHTKD1	chr10	+	12570303	12587906	2.331997	6.319077	10.468976
SEC61A2	SEC61A2	chr10	+	12596931	12640721	12.240936	33.169609	54.952927
NUDT5	NUDT5	chr10	-	12640786	12671528	26.347256	71.393906	118.280083
OPTN	OPTN	chr10	+	13686411	13726357	16.855637	45.674194	75.669586
SEPHS1	SEPHS1	chr10	-	13940546	13965427	18.226633	49.389221	81.824371
PRPF18	PRPF18	chr10	+	14226133	14276600	25.704773	69.652946	115.395790
DCLRE1C	DCLRE1C	chr10	-	15639097	15671456	4.594028	12.448567	20.623854
FAM171A1	FAM171A1	chr10	-	15869411	16050190	0.051409	0.139304	0.230789
MINDY3	MINDY3	chr10	-	16422077	16511172	10.618078	28.772106	47.667469
PTER	PTER	chr10	+	17145807	17232633	7.037607	19.070004	31.593752
RSU1	RSU1	chr10	-	17319797	17546990	51.771046	140.285461	232.414444
CACNB2	CACNB2	chr10	+	19118682	19323207	0.0	0.0	0.0
BMI1	BMI1	chr10	+	23277545	23282582	35.495075	96.182007	159.347153
SPAG6	SPAG6	chr10	+	23297045	23359008	0.000000	0.000000	0.000000
ABI1	ABI1	chr10	-	27658116	27778079	42.350487	114.758301	190.122986
YME1L1	YME1L1	chr10	-	28149168	28193582	104.157806	282.239349	467.593018
ACBD5	ACBD5	chr10	-	28236007	28283266	17.574631	47.622475	78.897346
RAB18	RAB18	chr10	+	28584819	28621759	22.554359	61.116184	101.252724
MKX	MKX	chr10	-	28772592	28843895	0.0	0.0	0.0
DKFZP469N1835	DKFZP469N1835	chr10	+	29682118	29772978	16.507263	44.730194	74.105644
WAC	WAC	chr10	+	29682968	29772978	92.136139	249.663879	413.624451
ZNF438	ZNF438	chr10	-	31892738	32022231	1.595862	4.324352	7.164263
ZEB1	ZEB1	chr10	+	32366541	32563334	14.381859	38.970928	64.564117
ITGB1	ITGB1	chr10	-	33985381	34057874	54.765018	148.398331	245.855240
NRP1	NRP1	chr10	-	34274735	34445299	2.148795	5.822650	9.646531
ZNF248	ZNF248	chr10	-	38167187	38195707	8.002873	21.685612	35.927097
ZNF25	ZNF25	chr10	-	38288128	38315055	2.649207	7.178631	11.893019
BMS1	BMS1	chr10	+	41372270	41387508	31.863276	86.340813	143.042999
CSGALNACT2	CSGALNACT2	chr10	+	41703086	41752613	7.918298	21.456434	35.547417
ZNF239	ZNF239	chr10	-	42120277	42132003	4.366963	11.833282	19.604498
HNRNPA3	HNRNPA3	chr10	-	42363084	42366608	2.293444	6.214609	10.295900
DKFZP470J0814	DKFZP470J0814	chr10	+	42864559	42866210	0.0	0.0	0.0
CXCL12	CXCL12	chr10	-	42951798	42966906	0.0	0.0	0.0
RASSF4	RASSF4	chr10	+	43540296	43575758	66.479126	180.140350	298.443054
DEPP1	DEPP1	chr10	-	43557088	43559623	10.399695	28.180349	46.687088
ZNF22	ZNF22	chr10	+	43582018	43586397	38.577293	104.533981	173.184067
WASHC2	WASHC2	chr10	+	44501008	44564820	46.685291	126.504448	209.583115
DKFZP459M2028	DKFZP459M2028	chr10	-	47225725	47253551	11.032154	29.894138	49.526371
OGDHL	OGDHL	chr10	-	47225730	47253498	0.097435	0.264022	0.437413
PARG	PARG	chr10	-	47331823	47462891	12.425226	33.668983	55.780254
NCOA4	NCOA4	chr10	+	47579281	47604688	52.754005	142.949020	236.827225
CCSER2	CCSER2	chr10	-	50405286	50496066	6.977706	18.907686	31.324841
GHITM	GHITM	chr10	-	50788142	50801094	210.730820	571.023254	946.028564
TMEM254	TMEM254	chr10	-	55182502	55200464	0.000000	0.000000	0.000000
RPS24	RPS24	chr10	-	57083176	57089977	4034.789062	10933.181641	18113.277344
AP3M1	AP3M1	chr10	+	61053639	61083776	8.447922	105.866280	175.391312
PLAU	PLAU	chr10	-	61297436	61304058	7.924326	21.472773	35.574482
DKFZP459J118	DKFZP459J118	chr10	-	61427541	61457691	46.605724	126.288849	209.225906
SEC24C	SEC24C	chr10	-	61427541	61457649	51.574944	139.754074	231.534103
MRPS16	MRPS16	chr10	+	61865309	61868139	40.887341	110.793579	183.554504
ECD	ECD	chr10	+	61953206	61988857	27.332788	74.064423	122.704399
NUDT13	NUDT13	chr10	-	61990719	62010943	2.630366	7.127577	11.808436
P4HA1	P4HA1	chr10	+	62042803	62135811	78.112656	211.664062	350.669189
ANAPC16	ANAPC16	chr10	-	62996741	63018182	20.243332	54.853924	90.877884
PSAP	PSAP	chr10	+	63297959	63333089	260.186615	783.208923	1297.561890
SGPL1	SGPL1	chr10	-	64402939	64465660	9.593060	25.994583	43.065884
SAR1A	SAR1A	chr10	+	65153025	65172878	41.524998	112.521454	186.417114
AIFM2	AIFM2	chr10	+	65194371	65215105	11.596167	31.422461	52.058384
HK1	HK1	chr10	-	66022874	66108495	16.281023	44.117149	73.089989
SUPV3L1	SUPV3L1	chr10	-	66225412	66262799	39.543591	107.152382	177.522049
VPS26A	VPS26A	chr10	-	66270004	66321140	29.574190	80.138016	132.766663
RUFY2	RUFY2	chr10	+	67186940	67254324	3.859128	10.457188	17.324686
PBLD	PBLD	chr10	+	67292176	67316587	6.999583	18.966967	31.423052
KRT8	KRT8	chr10	-	67840578	67842331	0.0	0.0	0.0
NRBF2	NRBF2	chr10	-	72567561	72589421	27.354155	74.122322	122.800316
ZNF365	ZNF365	chr10	-	73327154	73359791	0.0	0.0	0.0
ARID5B	ARID5B	chr10	-	73656599	73705378	0.459038	1.243868	2.060748
RHOBTB1	RHOBTB1	chr10	+	74781497	74913894	4.044048	10.958270	18.154842
CDK1	CDK1	chr10	-	74990328	75007237	14.100161	38.207603	63.299500
ANK3	ANK3	chr10	+	75667204	75780410	2.422700	6.564858	10.876166
SLC16A9	SLC16A9	chr10	+	76108465	76167536	0.0	0.0	0.0
TFAM	TFAM	chr10	-	77477649	77491662	21.664772	58.705643	97.259117
DKK1	DKK1	chr10	-	84039854	84043625	0.719499	1.949647	3.230029
PTEN	PTEN	chr10	-	86470622	86575657	41.205181	111.654846	184.981384
ATAD1	ATAD1	chr10	+	86623697	86691824	21.700565	58.802631	97.419807
MINPP1	MINPP1	chr10	-	86901525	86950041	15.597930	42.266148	70.023392
STAMBPL1	STAMBPL1	chr10	+	87549564	87602293	8.816114	23.889275	39.577961
ACTA2	ACTA2	chr10	-	87614080	87631752	2.875916	7.792951	12.910777
IFIT2	IFIT2	chr10	+	87986249	87993673	23.609629	63.975674	105.990112
IFIT3	IFIT3	chr10	+	88017772	88025822	29.131115	78.937401	130.777573
IFIT1	IFIT1	chr10	+	88080556	88091167	5.487603	14.869913	24.635359
IFIT5	IFIT5	chr10	+	88102810	88108005	9.856370	26.708082	44.247955
PANK1	PANK1	chr10	-	88290517	88355181	2.030050	5.873493	9.730763
RPP30	RPP30	chr10	+	89597015	89630923	9.976598	27.033867	44.787689
HECTD2	HECTD2	chr10	+	90134951	90223911	5.938491	16.091696	26.659519
LGI1	LGI1	chr10	+	92522201	92561896	0.0	0.0	0.0
NOC3L	NOC3L	chr10	-	93133193	93163116	27.754143	75.206184	124.595970
SORBS1	SORBS1	chr10	-	94222940	94471661	1.386081	3.755903	6.222498
ALDH18A1	ALDH18A1	chr10	-	94517281	94570204	57.701893	156.356445	259.039642
OPALIN	OPALIN	chr10	-	95281174	95297126	0.0	0.0	0.0
C10H10orf12	C10H10orf12	chr10	+	95796463	95950717	1.930777	5.231881	8.667789
PGAM1	PGAM1	chr10	+	96406706	96413861	241.058350	653.202576	1082.177246
MMS19	MMS19	chr10	-	96439609	96479927	58.339733	158.084824	261.903107
MORN4	MORN4	chr10	-	96594441	96614895	0.294524	0.798080	1.322199
AVPI1	AVPI1	chr10	-	96659795	96669575	2.156181	5.842664	9.679689
ZFYVE27	ZFYVE27	chr10	+	96718420	96742273	21.115221	57.216511	94.792038
R3HCC1L	R3HCC1L	chr10	+	97117477	97225829	11.012052	29.839666	49.436127
HPS1	HPS1	chr10	-	97409626	97441163	25.286306	68.519012	113.517181
GOT1	GOT1	chr10	-	98383765	98417819	32.689480	88.579605	146.752060
ENTPD7	ENTPD7	chr10	+	98658780	98712025	3.505706	9.499510	15.738078
COX15	COX15	chr10	-	98715063	98735321	8.632728	23.392345	38.754688
ERLIN1	ERLIN1	chr10	-	99140063	99176503	3.719559	10.078994	16.698122
CHUK	CHUK	chr10	-	99199846	99220593	18.013977	48.812981	80.869698
CWF19L1	CWF19L1	chr10	-	99223420	99259442	15.993626	43.338379	71.799782
SCD	SCD	chr10	+	99339779	99356694	29.209805	79.150627	131.130844
NDUFB8	NDUFB8	chr10	-	99535591	99542091	159.415466	431.972595	715.659851
SLF2	SLF2	chr10	+	99935299	99987815	4.725415	12.804591	21.213686
PDZD7	PDZD7	chr10	-	100031163	100059518	0.051446	0.139405	0.230955
SFXN3	SFXN3	chr10	+	100060829	100068573	0.605686	1.641244	2.719091
DKFZP468D129	DKFZP468D129	chr10	+	100365880	100573222	3.801689	10.301543	17.066828
BTRC	BTRC	chr10	+	100365962	100570935	5.460274	14.795858	24.512671
NPM3	NPM3	chr10	-	100808323	100810383	170.532593	462.096954	765.567688
ARMH3	ARMH3	chr10	-	100875698	101060776	9.673546	26.212679	43.427208
NOLC1	NOLC1	chr10	+	101190935	101202382	94.316208	255.571289	423.411377
SUFU	SUFU	chr10	+	101555391	101689022	5.310811	14.390855	23.841690
ARL3	ARL3	chr10	-	101731848	101775754	54.148849	146.728668	243.089066
WBP1L	WBP1L	chr10	+	101805596	101884436	6.439919	17.450430	28.910566
BORCS7	BORCS7	chr10	+	101924265	101936590	2.448267	6.634138	10.990944
NT5C2	NT5C2	chr10	-	102166169	102268760	19.290623	52.272346	86.600914
XPNPEP1	XPNPEP1	chr10	-	109185472	109242994	47.774532	129.455994	214.473007
ADD3	ADD3	chr10	+	109326151	109455768	11.728843	31.781975	52.653999
DKFZP469M1232	DKFZP469M1232	chr10	+	109328197	109435799	1.481165	4.013555	6.649357
SMNDC1	SMNDC1	chr10	-	109617154	109629330	29.418039	79.714890	132.065674
SMC3	SMC3	chr10	+	109909586	109946601	87.030128	235.827988	390.702179
PDCD4	PDCD4	chr10	+	110224709	110248521	139.344162	377.584808	625.554260
SHOC2	SHOC2	chr10	+	110270087	110365410	3.267304	8.853505	14.667826
DKFZP459K227	DKFZP459K227	chr10	+	110270102	110365408	22.025017	59.681808	98.876350
CCDC186	CCDC186	chr10	-	113532356	113584163	5.683441	15.400580	25.514528
ABLIM1	ABLIM1	chr10	-	113847246	114049022	3.529624	9.564322	15.845452
TRUB1	TRUB1	chr10	+	114377233	114417162	9.738480	26.388632	43.718712
SHTN1	SHTN1	chr10	-	116343530	116465833	0.0	0.0	0.0
FAM204A	FAM204A	chr10	-	117763816	117796079	28.022066	75.932182	125.798759
PRDX3	PRDX3	chr10	-	118644465	118655468	105.517792	285.924500	473.698334
GRK5	GRK5	chr10	+	118764234	118944721	2.085806	5.651967	9.363756
INPP5F	INPP5F	chr10	+	119224272	119327579	7.866928	28.145317	46.629055
SEC23IP	SEC23IP	chr10	+	119391222	119442148	36.852604	99.860542	165.441467
FGFR2	FGFR2	chr10	-	121050626	121158997	0.0	0.0	0.0
ATE1	ATE1	chr10	-	121315489	121505880	13.260087	35.931232	59.528175
PLEKHA1	PLEKHA1	chr10	+	121971314	122030620	9.159313	24.819250	41.118675
IKZF5	IKZF5	chr10	-	122607739	122624090	6.635748	17.981073	29.789698
ACADSB	ACADSB	chr10	+	122624282	122673490	31.136631	84.371803	139.780899
BUB3	BUB3	chr10	+	122775961	122788242	53.406944	144.718307	239.758453
OAT	OAT	chr10	-	123953994	123977202	0.000000	0.000000	0.000000
BCCIP	BCCIP	chr10	+	125472697	125491597	35.934448	97.372589	161.319611
LRRC27	LRRC27	chr10	+	132047441	132091812	0.146794	0.397772	0.658999
TUBGCP2	TUBGCP2	chr10	-	132997759	133025655	21.627254	58.603981	97.090691
ECHS1	ECHS1	chr10	-	133080127	133090282	93.165962	252.454422	418.247589
CYP2E1	CYP2E1	chr10	+	133261181	133272699	0.0	0.0	0.0
THNSL1	THNSL1	chr10_random	+	30741709	30752435	2.892348	7.837477	12.984545
A1CF	A1CF	chr10_random	-	31023579	31106405	0.0	0.0	0.0
SHLD2	SHLD2	chr10_random	+	32827176	32934295	8.511647	23.064251	38.211124
DHTKD1	DHTKD1	chr10_random	+	34482822	34505185	2.421734	6.562241	10.871830
BMS1	BMS1	chr10_random	+	35046535	35066044	26.604206	72.090164	119.433594
IFITM1	IFITM1	chr11	+	59511	60756	37.061768	100.427315	166.380463
EPS8L2	EPS8L2	chr11	+	485689	511741	0.186726	0.505977	0.838264
SLC25A22	SLC25A22	chr11	-	582378	590077	9.954617	26.974304	44.689011
TSPAN4	TSPAN4	chr11	+	647706	668407	3.444514	9.333696	15.463370
CHID1	CHID1	chr11	-	671111	711166	47.711533	129.285278	214.190186
AP2A2	AP2A2	chr11	+	728551	797222	24.967316	67.654640	112.085144
CTSD	CTSD	chr11	-	1587766	1599472	42.109962	114.106552	189.043198
NAP1L4	NAP1L4	chr11	-	4184577	4231495	97.124947	263.182220	436.020569
DHCR7	DHCR7	chr11	+	4733890	4757559	9.900637	26.828035	44.446682
CTTN	CTTN	chr11	-	5570618	5602638	12.212865	33.093544	54.826908
CCND1	CCND1	chr11	-	6381996	6394892	0.459439	1.244955	2.062548
PPP6R3	PPP6R3	chr11	-	7487738	7645234	31.164892	84.448387	139.907761
NDUFS8	NDUFS8	chr11	-	8096756	8102715	61.232494	165.923416	274.889496
GSTP1	GSTP1	chr11	-	8335199	8338077	447.338898	1212.166870	2008.227295
CORO1B	CORO1B	chr11	+	8460481	8466397	23.204258	62.877232	104.170296
SYT12	SYT12	chr11	-	8876457	8903542	0.286085	0.775213	1.284314
RBM4	RBM4	chr11	-	9290714	9298521	62.780182	170.117233	281.837494
RBM14	RBM14	chr11	-	9309743	9320462	11.566847	31.343010	51.926754
BBS1	BBS1	chr11	-	9404365	9425629	8.887470	24.082628	39.898296
DPP3	DPP3	chr11	-	9426604	9456908	17.368382	47.063591	77.971443
RAB1B	RAB1B	chr11	-	9602981	9611976	44.110794	119.528259	198.025482
KLC2	KLC2	chr11	-	9612737	9622812	31.215479	84.585457	140.134857
BANF1	BANF1	chr11	-	9880202	9881856	166.131073	450.170044	745.808044
EIF1AD	EIF1AD	chr11	+	9882198	9887623	12.648319	34.273506	56.781780
KAT5	KAT5	chr11	-	10178962	10186291	40.266262	109.110619	180.766327
DPF2	DPF2	chr11	-	10565344	10585591	39.968628	108.304115	179.430161
CAPN1	CAPN1	chr11	-	10731351	10760983	90.631523	245.586807	406.869843
MRPL49	MRPL49	chr11	-	10819110	10823596	39.072571	105.876045	175.407516
FAU	FAU	chr11	+	10823732	10825294	949.088684	2571.772217	4260.719727
EHD1	EHD1	chr11	+	11072312	11098110	42.279953	114.567177	189.806320
SLC22A11	SLC22A11	chr11	-	11387238	11403698	0.0	0.0	0.0
COX8A	COX8A	chr11	-	11998948	12000843	111.496758	302.125916	500.539612
NAA40	NAA40	chr11	-	12019689	12037996	10.764739	29.169516	48.325871
RTN3	RTN3	chr11	-	12227650	12316798	62.522186	169.418137	280.679321
PLAAT3	PLAAT3	chr11	+	12383218	12426567	1.069837	2.898968	4.802793
SLC22A24	SLC22A24	chr11	+	12966429	13020891	0.0	0.0	0.0
SLC22A8	SLC22A8	chr11	+	13132778	13159662	0.0	0.0	0.0
CHRM1	CHRM1	chr11	+	13232760	13246408	0.0	0.0	0.0
SLC3A2	SLC3A2	chr11	-	13270117	13277982	105.506226	285.893219	473.646484
BSCL2	BSCL2	chr11	+	13462976	13477307	34.470436	93.405510	154.747269
CSKMT	CSKMT	chr11	-	13503278	13506082	2.863771	7.760041	12.856256
TUT1	TUT1	chr11	+	13583874	13601367	10.293984	27.893898	46.212524
FTH1	FTH1	chr11	+	14306531	14309575	1256.618774	3405.095215	5641.307129
FADS2	FADS2	chr11	-	14407696	14447340	39.447617	106.892319	177.091187
SDHAF2	SDHAF2	chr11	-	14892459	14911056	24.690285	66.903961	110.841469
DDB1	DDB1	chr11	+	15007603	15041531	82.038139	222.301056	368.291748
PG	PG	chr11	-	15109724	15168368	0.0	0.0	0.0
VPS37C	VPS37C	chr11	+	15209239	15241794	6.405416	17.356936	28.755672
CCDC86	CCDC86	chr11	-	15582710	15591724	24.046719	65.160072	107.952324
MRPL16	MRPL16	chr11	+	16723717	16728401	45.901199	124.379768	206.063110
PATL1	PATL1	chr11	+	16867453	16898344	44.855892	121.547279	201.370422
MPEG1	MPEG1	chr11	+	17393524	17398011	8.306661	22.508793	37.290882
GLYAT	GLYAT	chr11	+	18028586	18059593	0.0	0.0	0.0
CTNND1	CTNND1	chr11	-	19057153	19116312	50.577133	137.727768	228.177063
SELENOH	SELENOH	chr11	-	19137776	19139941	15.698376	42.538330	70.474327
TMX2	TMX2	chr11	-	19140220	19166716	35.074310	95.041847	157.458221
ZDHHC5	ZDHHC5	chr11	-	19178308	19212366	28.447025	77.083702	127.706520
SERPING1	SERPING1	chr11	-	19266742	19283660	0.0	0.0	0.0
APLNR	APLNR	chr11	+	19659817	19663429	0.0	0.0	0.0
NUP160	NUP160	chr11	+	20751922	20828489	19.382280	52.520710	87.012383
DKFZP469A0814	DKFZP469A0814	chr11	+	20965066	20993616	55.672890	150.858398	249.930893
MTCH2	MTCH2	chr11	+	20965134	20995004	3.130804	8.483627	14.055039
KBTBD4	KBTBD4	chr11	+	21034295	21040701	8.717800	23.622869	39.136600
CELF1	CELF1	chr11	+	21117117	21146450	13.468102	36.494896	60.462013
SLC39A13	SLC39A13	chr11	-	21202342	21210403	11.202138	30.354750	50.289478
ACP2	ACP2	chr11	+	21376081	21386352	4.710896	12.765248	21.148506
ARFGAP2	ARFGAP2	chr11	+	21449661	21461945	44.429924	120.393013	199.458145
C11H11orf49	C11H11orf49	chr11	-	21464049	21697815	13.982791	37.889561	62.772591
F2	F2	chr11	-	21897556	21919057	0.0	0.0	0.0
ARHGAP1	ARHGAP1	chr11	+	21937870	21964508	16.245121	44.019863	72.928810
ATG13	ATG13	chr11	-	21967121	22026327	19.077721	51.695435	85.645126
TP53I11	TP53I11	chr11	+	23726544	23745629	1.208832	3.275606	5.426779
ALKBH3	ALKBH3	chr11	-	24832493	24872700	26.512335	71.841217	119.021156
API5	API5	chr11	-	25424502	25448103	61.417370	166.424377	275.719452
TRIM44	TRIM44	chr11	-	33487496	33632222	15.874719	43.016171	71.265976
PAMR1	PAMR1	chr11	+	33771333	33870416	0.0	0.0	0.0
SLC1A2	SLC1A2	chr11	+	33882738	34047970	0.000000	0.000000	0.000000
CD44	CD44	chr11	-	34081203	34134653	67.526917	182.979584	303.146912
CAT	CAT	chr11	-	34842963	34876482	25.423018	68.889465	114.130913
FBXO3	FBXO3	chr11	+	35572165	35602315	9.413342	25.507599	42.259079
CD59	CD59	chr11	+	35610914	35637889	108.607986	294.298126	487.571106
CSTF3	CSTF3	chr11	+	36163486	36242350	27.508751	74.541229	123.494339
DEPDC7	DEPDC7	chr11	-	36300780	36318936	0.638448	1.730021	2.866168
EIF3M	EIF3M	chr11	-	36746440	36771804	109.228844	295.980469	490.358276
MPPED2	MPPED2	chr11	+	38865391	39046051	0.0	0.0	0.0
KCNA4	KCNA4	chr11	+	39458394	39465482	0.0	0.0	0.0
METTL15	METTL15	chr11	-	41229962	41465769	4.985554	13.509498	22.381523
LIN7C	LIN7C	chr11	+	42068853	42081013	10.480679	28.399790	47.050648
BBOX1	BBOX1	chr11	-	42462870	42532919	0.0	0.0	0.0
FIBIN	FIBIN	chr11	-	42587562	42590246	0.0	0.0	0.0
LUZP2	LUZP2	chr11	-	44645199	45259826	0.0	0.0	0.0
SVIP	SVIP	chr11	+	47127330	47136932	4.932755	13.366425	22.144493
ZDHHC13	ZDHHC13	chr11	-	50933360	50998903	16.873774	45.723339	75.751007
TSG101	TSG101	chr11	+	51603046	51662753	28.997608	78.575630	130.178238
LDHA	LDHA	chr11	-	51727856	51747764	306.839691	831.452148	1377.487671
SAA2	SAA2	chr11	+	51905324	51909775	0.0	0.0	0.0
USH1C	USH1C	chr11	+	52604939	52626790	0.0	0.0	0.0
NCR3LG1	NCR3LG1	chr11	-	52696490	52722309	7.595104	20.580667	34.096508
PIK3C2A	PIK3C2A	chr11	+	52868932	52993154	7.323200	19.843882	32.875858
C11H11orf58	C11H11orf58	chr11	-	53329163	53346368	155.278015	420.761200	697.085693
SOX6	SOX6	chr11	+	53481033	54134631	0.000000	0.000000	0.000000
PSMA1	PSMA1	chr11	+	55600175	55616115	263.939789	715.205078	1184.898315
FAR1	FAR1	chr11	-	56402769	56466105	20.176310	54.672318	90.577003
BTBD10	BTBD10	chr11	+	56676629	56756036	17.013382	46.101639	76.377747
DKFZP459H1039	DKFZP459H1039	chr11	+	56702087	56756054	0.000000	0.000000	0.000000
ARNTL	ARNTL	chr11	-	56756793	56794615	19.600124	53.111008	87.990341
DKK3	DKK3	chr11	+	58173215	58219096	0.0	0.0	0.0
RNF141	RNF141	chr11	+	59691070	59721096	4.890405	13.251666	21.954369
NRIP3	NRIP3	chr11	+	61285241	61308690	0.252252	0.683534	1.132429
TMEM9B	TMEM9B	chr11	+	61320322	61338035	11.410607	68.579277	113.617012
DENND2B	DENND2B	chr11	+	61466542	61591483	3.269761	8.860164	14.678856
RPL27A	RPL27A	chr11	-	61599092	61602089	1833.522461	4968.347168	8231.186523
PPFIBP2	PPFIBP2	chr11	-	62760568	62809028	4.225173	11.449070	18.967962
ZNF214	ZNF214	chr11	+	63433306	63454124	1.215156	3.292742	5.455169
ZNF215	ZNF215	chr11	-	63491241	63516396	3.791151	10.272989	17.019520
MRPL17	MRPL17	chr11	+	63789169	63790551	59.832413	162.129578	268.604156
TPP1	TPP1	chr11	+	63835343	63841968	45.895008	124.362999	206.035309
ILK	ILK	chr11	-	63843861	63850927	124.511238	337.391602	558.965149
TIMM10B	TIMM10B	chr11	-	63970136	63973303	8.088320	21.917149	36.310692
HPX	HPX	chr11	+	64014812	64025372	0.0	0.0	0.0
SMPD1	SMPD1	chr11	-	64062628	64067148	8.627974	23.379461	38.733349
CCKBR	CCKBR	chr11	-	64194161	64206742	0.0	0.0	0.0
DKFZP468M0824	DKFZP468M0824	chr11	+	64232387	64262112	0.455107	1.233216	2.043100
FAM160A2	FAM160A2	chr11	+	64232396	64262113	11.315773	30.662670	50.799614
TRIM22	TRIM22	chr11	-	64674630	64689173	105.549759	286.011139	473.841858
TRIM5	TRIM5	chr11	+	64712334	64735772	77.180168	209.137268	346.483002
TRIM6	TRIM6	chr11	-	64803597	64819698	0.497207	1.347296	2.232099
RRM1	RRM1	chr11	-	66607885	66652416	43.791653	118.663467	196.592758
XNDC1	XNDC1	chr11	-	67127384	67155550	16.589808	44.953869	74.476212
LRTOMT	LRTOMT	chr11	+	67308564	67339603	1.395646	6.890666	11.415938
LAMTOR1	LAMTOR1	chr11	-	67326117	67332047	57.828979	156.700806	259.610199
CLPB	CLPB	chr11	-	67626825	67773265	4.064657	11.014116	18.247364
P2RY6	P2RY6	chr11	+	68628068	68661415	0.0	0.0	0.0
RAB6A	RAB6A	chr11	-	69048594	69137836	30.595154	82.904541	137.350052
UCP2	UCP2	chr11	-	69346825	69355655	53.950600	146.191452	242.199051
PPME1	PPME1	chr11	+	69547847	69630025	21.034172	56.996887	94.428177
PGM2L1	PGM2L1	chr11	-	69716257	69778223	0.197331	0.534713	0.885873
SPCS2	SPCS2	chr11	+	70331361	70359389	50.615330	137.153778	227.226120
NEU3	NEU3	chr11	+	70370566	70389253	3.403611	9.222860	15.279745
SLCO2B1	SLCO2B1	chr11	+	70499058	70634305	0.0	0.0	0.0
RPS3	RPS3	chr11	+	70833963	70840205	3582.354004	9707.205078	16082.169922
SERPINH1	SERPINH1	chr11	+	71004472	71014967	20.237148	54.837170	90.850121
LRRC32	LRRC32	chr11	-	72130107	72143303	0.246740	0.668598	1.107684
CLNS1A	CLNS1A	chr11	-	73106998	73130725	68.956947	186.854584	309.566681
ALG8	ALG8	chr11	-	73604653	73643517	13.278428	35.980930	59.610512
PRCP	PRCP	chr11	-	78583165	78663753	43.680275	118.361671	196.092773
ANKRD42	ANKRD42	chr11	+	78961432	79029403	4.106810	11.128339	18.436600
TMEM126A	TMEM126A	chr11	+	81425295	81433771	50.772068	137.578491	227.929764
SYTL2	SYTL2	chr11	-	81472076	81497163	0.172278	0.466827	0.773403
CCDC83	CCDC83	chr11	+	81596648	81720492	0.000000	0.000000	0.000000
CTSC	CTSC	chr11	-	84152249	84196994	102.602364	278.024536	460.610199
