Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
RER1	RER1	chr1	-	228149547	228159279	18.337591	74.227493	120.860016
PRKCZ	PRKCZ	chr1	-	228364094	228482915	0.000000	0.000000	0.000000
GNB1	GNB1	chr1	+	228734591	228789948	109.563683	443.495392	722.115967
DKFZP459J1110	DKFZP459J1110	chr1	+	229263297	229273463	0.000000	0.000000	0.000000
INTS11	INTS11	chr1	+	229263297	229273465	31.950327	129.329575	210.579285
C1H1orf159	C1H1orf159	chr1	+	229508856	229518788	0.000000	0.000000	0.000000
DKFZP459P121	DKFZP459P121	chr10	+	122674	238959	0.238347	0.964789	1.570905
ZMYND11	ZMYND11	chr10	+	122693	238969	6.176154	25.000036	40.706005
IDI1	IDI1	chr10	-	1068272	1076554	40.328926	163.244736	265.801270
WDR37	WDR37	chr10	+	1084406	1157830	4.410297	17.852142	29.067533
PFKP	PFKP	chr10	+	3188741	3259715	44.375095	179.622955	292.468872
PITRM1	PITRM1	chr10	-	3260638	3295998	43.593277	176.458282	287.316040
AKR1C1	AKR1C1	chr10	+	5174102	5191354	1.464493	5.928022	9.652229
AKR1C3	AKR1C3	chr10	+	5312988	5326213	9.101229	36.840248	59.984688
NET1	NET1	chr10	+	5703773	5715620	5.092393	20.613153	33.563114
GDI2	GDI2	chr10	-	6075556	6124443	213.141937	862.762817	1404.783081
PFKFB3	PFKFB3	chr10	+	6504607	6596588	9.679088	114.859596	187.018723
ITIH5	ITIH5	chr10	-	7869809	7994749	0.0	0.0	0.0
CELF2	CELF2	chr10	+	11549940	11886484	22.170246	91.635948	149.205124
DHTKD1	DHTKD1	chr10	+	12570303	12587906	0.175326	0.709690	1.155545
SEC61A2	SEC61A2	chr10	+	12596931	12640721	3.239337	13.112293	21.349932
NUDT5	NUDT5	chr10	-	12640786	12671528	13.287317	53.784836	87.574493
OPTN	OPTN	chr10	+	13686411	13726357	19.480463	78.853653	128.392502
SEPHS1	SEPHS1	chr10	-	13940546	13965427	16.879791	68.326569	111.251900
PRPF18	PRPF18	chr10	+	14226133	14276600	16.489689	66.747498	108.680794
DCLRE1C	DCLRE1C	chr10	-	15639097	15671456	2.949598	11.939478	19.440310
FAM171A1	FAM171A1	chr10	-	15869411	16050190	0.049061	0.198591	0.323353
MINDY3	MINDY3	chr10	-	16422077	16511172	3.774090	15.276884	24.874399
PTER	PTER	chr10	+	17145807	17232633	2.194302	8.882168	14.462279
RSU1	RSU1	chr10	-	17319797	17546990	39.087437	158.219391	257.618774
CACNB2	CACNB2	chr10	+	19118682	19323207	0.084925	0.343762	0.559727
BMI1	BMI1	chr10	+	23277545	23282582	27.447670	111.103569	180.903030
SPAG6	SPAG6	chr10	+	23297045	23359008	0.348161	1.409297	2.294671
ABI1	ABI1	chr10	-	27658116	27778079	26.687485	108.026459	175.892761
YME1L1	YME1L1	chr10	-	28149168	28193582	60.427345	244.599762	398.266571
ACBD5	ACBD5	chr10	-	28236007	28283266	10.548948	42.700375	69.526360
RAB18	RAB18	chr10	+	28584819	28621759	16.919270	68.486366	111.512093
MKX	MKX	chr10	-	28772592	28843895	0.0	0.0	0.0
DKFZP469N1835	DKFZP469N1835	chr10	+	29682118	29772978	4.625641	18.723820	30.486830
WAC	WAC	chr10	+	29682968	29772978	45.651928	184.791351	300.884277
ZNF438	ZNF438	chr10	-	31892738	32022231	1.583899	6.411358	10.439215
ZEB1	ZEB1	chr10	+	32366541	32563334	5.170827	20.930639	34.080059
ITGB1	ITGB1	chr10	-	33985381	34057874	19.795795	80.130074	130.470810
NRP1	NRP1	chr10	-	34274735	34445299	0.097048	0.392834	0.639627
ZNF248	ZNF248	chr10	-	38167187	38195707	3.046198	12.330499	20.076984
ZNF25	ZNF25	chr10	-	38288128	38315055	0.809116	3.275166	5.332749
BMS1	BMS1	chr10	+	41372270	41387508	22.579220	91.396896	148.815887
CSGALNACT2	CSGALNACT2	chr10	+	41703086	41752613	3.735692	15.121455	24.621325
ZNF239	ZNF239	chr10	-	42120277	42132003	2.960366	11.983066	19.511280
HNRNPA3	HNRNPA3	chr10	-	42363084	42366608	1.605760	6.499847	10.583297
DKFZP470J0814	DKFZP470J0814	chr10	+	42864559	42866210	0.0	0.0	0.0
CXCL12	CXCL12	chr10	-	42951798	42966906	0.049246	0.199340	0.324572
RASSF4	RASSF4	chr10	+	43540296	43575758	44.883865	181.682358	295.822083
DEPP1	DEPP1	chr10	-	43557088	43559623	0.000000	0.000000	0.000000
ZNF22	ZNF22	chr10	+	43582018	43586397	16.149811	65.371727	106.440720
WASHC2	WASHC2	chr10	+	44501008	44564820	28.009228	113.376663	184.604156
DKFZP459M2028	DKFZP459M2028	chr10	-	47225725	47253551	4.161721	16.845951	27.429213
OGDHL	OGDHL	chr10	-	47225730	47253498	0.000000	0.000000	0.000000
PARG	PARG	chr10	-	47331823	47462891	9.390097	38.009537	61.888569
NCOA4	NCOA4	chr10	+	47579281	47604688	27.768280	112.401337	183.016113
CCSER2	CCSER2	chr10	-	50405286	50496066	2.807191	11.363038	18.501728
GHITM	GHITM	chr10	-	50788142	50801094	123.602005	500.320190	814.640259
TMEM254	TMEM254	chr10	-	55182502	55200464	0.421675	1.706870	2.779190
RPS24	RPS24	chr10	-	57083176	57089977	1574.523193	6373.406250	10377.419922
AP3M1	AP3M1	chr10	+	61053639	61083776	7.832835	148.219086	241.335922
PLAU	PLAU	chr10	-	61297436	61304058	1.197948	4.849093	7.895476
DKFZP459J118	DKFZP459J118	chr10	-	61427541	61457691	14.100493	57.076435	92.934006
SEC24C	SEC24C	chr10	-	61427541	61457649	39.868462	161.380844	262.766388
MRPS16	MRPS16	chr10	+	61865309	61868139	36.764523	148.816635	242.308868
ECD	ECD	chr10	+	61953206	61988857	20.951090	84.806496	138.085144
NUDT13	NUDT13	chr10	-	61990719	62010943	1.335901	5.407504	8.804701
P4HA1	P4HA1	chr10	+	62042803	62135811	23.271805	94.200363	153.380585
ANAPC16	ANAPC16	chr10	-	62996741	63018182	17.968332	72.732796	118.426285
PSAP	PSAP	chr10	+	63297959	63333089	196.964172	885.679749	1442.097290
SGPL1	SGPL1	chr10	-	64402939	64465660	4.370673	17.691751	28.806379
SAR1A	SAR1A	chr10	+	65153025	65172878	27.152351	109.908165	178.956635
AIFM2	AIFM2	chr10	+	65194371	65215105	11.686640	47.305561	77.024704
HK1	HK1	chr10	-	66022874	66108495	12.061768	48.824013	79.497108
SUPV3L1	SUPV3L1	chr10	-	66225412	66262799	23.945559	96.927605	157.821198
VPS26A	VPS26A	chr10	-	66270004	66321140	21.546871	87.218124	142.011856
RUFY2	RUFY2	chr10	+	67186940	67254324	1.134736	4.593221	7.478856
PBLD	PBLD	chr10	+	67292176	67316587	4.682215	18.952824	30.859701
KRT8	KRT8	chr10	-	67840578	67842331	0.0	0.0	0.0
NRBF2	NRBF2	chr10	-	72567561	72589421	17.917439	72.526787	118.090851
ZNF365	ZNF365	chr10	-	73327154	73359791	0.0	0.0	0.0
ARID5B	ARID5B	chr10	-	73656599	73705378	0.450513	1.823601	2.969256
RHOBTB1	RHOBTB1	chr10	+	74781497	74913894	4.243227	17.175871	27.966404
CDK1	CDK1	chr10	-	74990328	75007237	22.066065	89.319733	145.433762
ANK3	ANK3	chr10	+	75667204	75780410	1.404832	5.686524	9.259014
SLC16A9	SLC16A9	chr10	+	76108465	76167536	0.0	0.0	0.0
TFAM	TFAM	chr10	-	77477649	77491662	8.637536	34.963299	56.928562
DKK1	DKK1	chr10	-	84039854	84043625	0.000000	0.000000	0.000000
PTEN	PTEN	chr10	-	86470622	86575657	24.269085	98.237190	159.953491
ATAD1	ATAD1	chr10	+	86623697	86691824	12.811457	51.858627	84.438179
MINPP1	MINPP1	chr10	-	86901525	86950041	9.369356	37.925583	61.751865
STAMBPL1	STAMBPL1	chr10	+	87549564	87602293	6.225884	25.201336	41.033768
ACTA2	ACTA2	chr10	-	87614080	87631752	14.302083	57.892441	94.262657
IFIT2	IFIT2	chr10	+	87986249	87993673	1.940116	7.853265	12.786982
IFIT3	IFIT3	chr10	+	88017772	88025822	7.535715	30.503313	49.666645
IFIT1	IFIT1	chr10	+	88080556	88091167	0.942700	3.815892	6.213179
IFIT5	IFIT5	chr10	+	88102810	88108005	7.463010	30.209013	49.187458
PANK1	PANK1	chr10	-	88290517	88355181	2.275168	9.833319	16.010981
RPP30	RPP30	chr10	+	89597015	89630923	5.951113	24.089109	39.222797
HECTD2	HECTD2	chr10	+	90134951	90223911	0.212748	0.861168	1.402187
LGI1	LGI1	chr10	+	92522201	92561896	0.0	0.0	0.0
NOC3L	NOC3L	chr10	-	93133193	93163116	16.757862	67.833015	110.448280
SORBS1	SORBS1	chr10	-	94222940	94471661	0.400064	1.619392	2.636755
ALDH18A1	ALDH18A1	chr10	-	94517281	94570204	43.927208	177.809982	289.516907
OPALIN	OPALIN	chr10	-	95281174	95297126	0.0	0.0	0.0
C10H10orf12	C10H10orf12	chr10	+	95796463	95950717	0.827852	3.351006	5.456235
PGAM1	PGAM1	chr10	+	96406706	96413861	240.862930	974.972778	1587.487549
MMS19	MMS19	chr10	-	96439609	96479927	41.808289	169.232956	275.551483
MORN4	MORN4	chr10	-	96594441	96614895	0.0	0.0	0.0
AVPI1	AVPI1	chr10	-	96659795	96669575	0.136064	0.550764	0.896775
ZFYVE27	ZFYVE27	chr10	+	96718420	96742273	4.779644	19.347197	31.501839
R3HCC1L	R3HCC1L	chr10	+	97117477	97225829	7.747836	31.361940	51.064697
HPS1	HPS1	chr10	-	97409626	97441163	18.348286	74.270782	120.930504
GOT1	GOT1	chr10	-	98383765	98417819	20.848362	84.390663	137.408066
ENTPD7	ENTPD7	chr10	+	98658780	98712025	2.285153	9.249916	15.061064
COX15	COX15	chr10	-	98715063	98735321	9.689432	39.221195	63.861435
ERLIN1	ERLIN1	chr10	-	99140063	99176503	1.441842	5.836334	9.502941
CHUK	CHUK	chr10	-	99199846	99220593	10.169892	41.166019	67.028069
CWF19L1	CWF19L1	chr10	-	99223420	99259442	6.507613	26.341728	42.890594
SCD	SCD	chr10	+	99339779	99356694	26.576904	107.578857	175.163956
NDUFB8	NDUFB8	chr10	-	99535591	99542091	209.172745	846.696228	1378.622803
SLF2	SLF2	chr10	+	99935299	99987815	3.887723	15.736851	25.623335
PDZD7	PDZD7	chr10	-	100031163	100059518	0.000000	0.000000	0.000000
SFXN3	SFXN3	chr10	+	100060829	100068573	0.000000	0.000000	0.000000
DKFZP468D129	DKFZP468D129	chr10	+	100365880	100573222	2.654168	10.743627	17.493179
BTRC	BTRC	chr10	+	100365962	100570935	0.774110	3.133468	5.102030
NPM3	NPM3	chr10	-	100808323	100810383	171.167435	692.857056	1128.136108
ARMH3	ARMH3	chr10	-	100875698	101060776	7.188134	29.096363	47.375797
NOLC1	NOLC1	chr10	+	101190935	101202382	81.021919	327.963135	534.002014
SUFU	SUFU	chr10	+	101555391	101689022	0.950585	3.847809	6.265148
ARL3	ARL3	chr10	-	101731848	101775754	38.786201	157.000031	255.633392
WBP1L	WBP1L	chr10	+	101805596	101884436	2.255877	9.131413	14.868110
BORCS7	BORCS7	chr10	+	101924265	101936590	2.851802	11.543617	18.795753
NT5C2	NT5C2	chr10	-	102166169	102268760	10.824273	43.814842	71.340981
XPNPEP1	XPNPEP1	chr10	-	109185472	109242994	35.718269	144.581573	235.413162
ADD3	ADD3	chr10	+	109326151	109455768	3.758190	15.212523	24.769606
DKFZP469M1232	DKFZP469M1232	chr10	+	109328197	109435799	0.244972	0.991606	1.614570
SMNDC1	SMNDC1	chr10	-	109617154	109629330	8.686483	35.161430	57.251163
SMC3	SMC3	chr10	+	109909586	109946601	34.520287	139.732330	227.517471
PDCD4	PDCD4	chr10	+	110224709	110248521	101.832710	412.201752	671.162476
SHOC2	SHOC2	chr10	+	110270087	110365410	1.210536	4.900047	7.978441
DKFZP459K227	DKFZP459K227	chr10	+	110270102	110365408	14.417597	58.360012	95.023987
CCDC186	CCDC186	chr10	-	113532356	113584163	2.082317	8.428870	13.724206
ABLIM1	ABLIM1	chr10	-	113847246	114049022	0.000000	0.000000	0.000000
TRUB1	TRUB1	chr10	+	114377233	114417162	5.431455	21.985620	35.797817
SHTN1	SHTN1	chr10	-	116343530	116465833	0.296205	1.198988	1.952238
FAM204A	FAM204A	chr10	-	117763816	117796079	21.259392	86.054451	140.117111
PRDX3	PRDX3	chr10	-	118644465	118655468	74.181702	300.275116	488.919281
GRK5	GRK5	chr10	+	118764234	118944721	0.445574	1.803609	2.936704
INPP5F	INPP5F	chr10	+	119224272	119327579	13.935554	74.329735	121.026489
SEC23IP	SEC23IP	chr10	+	119391222	119442148	21.506065	87.052940	141.742905
FGFR2	FGFR2	chr10	-	121050626	121158997	0.0	0.0	0.0
ATE1	ATE1	chr10	-	121315489	121505880	4.833230	19.564104	31.855015
PLEKHA1	PLEKHA1	chr10	+	121971314	122030620	1.662087	6.727849	10.954539
IKZF5	IKZF5	chr10	-	122607739	122624090	4.513072	18.268160	29.744907
ACADSB	ACADSB	chr10	+	122624282	122673490	11.066512	44.795387	72.937538
BUB3	BUB3	chr10	+	122775961	122788242	44.789104	181.298782	295.197540
OAT	OAT	chr10	-	123953994	123977202	0.289784	1.172997	1.909918
BCCIP	BCCIP	chr10	+	125472697	125491597	25.011566	101.242630	164.847076
LRRC27	LRRC27	chr10	+	132047441	132091812	0.291583	1.180279	1.921775
TUBGCP2	TUBGCP2	chr10	-	132997759	133025655	12.988099	52.573650	85.602402
ECHS1	ECHS1	chr10	-	133080127	133090282	93.576248	378.780975	616.745483
CYP2E1	CYP2E1	chr10	+	133261181	133272699	0.0	0.0	0.0
THNSL1	THNSL1	chr10_random	+	30741709	30752435	1.895515	7.672727	12.493024
A1CF	A1CF	chr10_random	-	31023579	31106405	0.0	0.0	0.0
SHLD2	SHLD2	chr10_random	+	32827176	32934295	5.389513	21.815845	35.521385
DHTKD1	DHTKD1	chr10_random	+	34482822	34505185	0.106982	0.433045	0.705101
BMS1	BMS1	chr10_random	+	35046535	35066044	18.657791	75.523613	122.970406
IFITM1	IFITM1	chr11	+	59511	60756	7.155882	28.965811	47.163227
EPS8L2	EPS8L2	chr11	+	485689	511741	0.0	0.0	0.0
SLC25A22	SLC25A22	chr11	-	582378	590077	3.857310	15.613749	25.422895
TSPAN4	TSPAN4	chr11	+	647706	668407	1.989637	8.053717	13.113366
CHID1	CHID1	chr11	-	671111	711166	28.417053	115.027466	187.292084
AP2A2	AP2A2	chr11	+	728551	797222	9.785744	39.611050	64.496208
CTSD	CTSD	chr11	-	1587766	1599472	18.217724	73.742294	120.069992
NAP1L4	NAP1L4	chr11	-	4184577	4231495	49.416069	200.027969	325.693085
DHCR7	DHCR7	chr11	+	4733890	4757559	11.888211	48.121487	78.353218
CTTN	CTTN	chr11	-	5570618	5602638	2.864097	11.593385	18.876787
CCND1	CCND1	chr11	-	6381996	6394892	0.863602	3.495716	5.691857
PPP6R3	PPP6R3	chr11	-	7487738	7645234	21.780170	88.162483	143.549484
NDUFS8	NDUFS8	chr11	-	8096756	8102715	18.605043	75.310097	122.622749
GSTP1	GSTP1	chr11	-	8335199	8338077	373.441956	1511.630493	2461.293701
CORO1B	CORO1B	chr11	+	8460481	8466397	3.805316	15.403282	25.080204
SYT12	SYT12	chr11	-	8876457	8903542	0.584846	2.367359	3.854623
RBM4	RBM4	chr11	-	9290714	9298521	49.632198	200.902817	327.117584
RBM14	RBM14	chr11	-	9309743	9320462	11.774414	47.660854	77.603203
BBS1	BBS1	chr11	-	9404365	9425629	3.720902	15.061587	24.523846
DPP3	DPP3	chr11	-	9426604	9456908	15.751410	63.759068	103.814926
RAB1B	RAB1B	chr11	-	9602981	9611976	29.562565	119.664307	194.841949
KLC2	KLC2	chr11	-	9612737	9622812	14.449040	58.487297	95.231224
BANF1	BANF1	chr11	-	9880202	9881856	155.316208	628.693970	1023.663269
EIF1AD	EIF1AD	chr11	+	9882198	9887623	8.162745	33.041424	53.799297
KAT5	KAT5	chr11	-	10178962	10186291	19.837072	80.297142	130.742844
DPF2	DPF2	chr11	-	10565344	10585591	21.568766	87.306747	142.156143
CAPN1	CAPN1	chr11	-	10731351	10760983	93.766159	379.549683	617.997192
MRPL49	MRPL49	chr11	-	10819110	10823596	31.450449	127.306152	207.284668
FAU	FAU	chr11	+	10823732	10825294	823.962585	3335.262451	5430.600098
EHD1	EHD1	chr11	+	11072312	11098110	10.576101	42.810287	69.705322
SLC22A11	SLC22A11	chr11	-	11387238	11403698	0.000000	0.000000	0.000000
COX8A	COX8A	chr11	-	11998948	12000843	56.589638	229.065384	372.972870
NAA40	NAA40	chr11	-	12019689	12037996	9.112013	36.883900	60.055763
RTN3	RTN3	chr11	-	12227650	12316798	32.640717	132.124146	215.129532
PLAAT3	PLAAT3	chr11	+	12383218	12426567	0.526845	2.132580	3.472348
SLC22A24	SLC22A24	chr11	+	12966429	13020891	0.0	0.0	0.0
SLC22A8	SLC22A8	chr11	+	13132778	13159662	0.0	0.0	0.0
CHRM1	CHRM1	chr11	+	13232760	13246408	0.000000	0.000000	0.000000
SLC3A2	SLC3A2	chr11	-	13270117	13277982	35.541298	143.865219	234.246765
BSCL2	BSCL2	chr11	+	13462976	13477307	26.999424	109.289139	177.948715
CSKMT	CSKMT	chr11	-	13503278	13506082	3.394867	13.741853	22.375004
TUT1	TUT1	chr11	+	13583874	13601367	5.631201	22.794157	37.114307
FTH1	FTH1	chr11	+	14306531	14309575	412.538452	1669.886475	2718.972412
FADS2	FADS2	chr11	-	14407696	14447340	26.357607	106.691170	173.718597
SDHAF2	SDHAF2	chr11	-	14892459	14911056	15.156375	61.350464	99.893150
DDB1	DDB1	chr11	+	15007603	15041531	64.794685	262.278015	427.050995
PG	PG	chr11	-	15109724	15168368	0.0	0.0	0.0
VPS37C	VPS37C	chr11	+	15209239	15241794	2.201410	8.910939	14.509128
CCDC86	CCDC86	chr11	-	15582710	15591724	15.640944	63.311916	103.086861
MRPL16	MRPL16	chr11	+	16723717	16728401	26.578024	107.583389	175.171341
PATL1	PATL1	chr11	+	16867453	16898344	20.686687	83.736244	136.342514
MPEG1	MPEG1	chr11	+	17393524	17398011	8.392163	33.970070	55.311352
GLYAT	GLYAT	chr11	+	18028586	18059593	0.0	0.0	0.0
CTNND1	CTNND1	chr11	-	19057153	19116312	26.288555	113.361443	184.579376
SELENOH	SELENOH	chr11	-	19137776	19139941	5.550881	22.469034	36.584934
TMX2	TMX2	chr11	-	19140220	19166716	21.885015	88.586876	144.240494
ZDHHC5	ZDHHC5	chr11	-	19178308	19212366	15.162614	61.375721	99.934265
SERPING1	SERPING1	chr11	-	19266742	19283660	0.0	0.0	0.0
APLNR	APLNR	chr11	+	19659817	19663429	0.0	0.0	0.0
NUP160	NUP160	chr11	+	20751922	20828489	13.726466	55.562435	90.468857
DKFZP469A0814	DKFZP469A0814	chr11	+	20965066	20993616	43.285133	175.210968	285.285095
MTCH2	MTCH2	chr11	+	20965134	20995004	2.671998	10.815800	17.610695
KBTBD4	KBTBD4	chr11	+	21034295	21040701	4.982917	20.170012	32.841576
CELF1	CELF1	chr11	+	21117117	21146450	6.017122	24.356300	39.657852
SLC39A13	SLC39A13	chr11	-	21202342	21210403	5.509758	22.302576	36.313900
ACP2	ACP2	chr11	+	21376081	21386352	3.151626	12.757254	20.771843
ARFGAP2	ARFGAP2	chr11	+	21449661	21461945	44.266937	179.185150	291.756012
C11H11orf49	C11H11orf49	chr11	-	21464049	21697815	6.367360	25.774006	41.966209
F2	F2	chr11	-	21897556	21919057	0.000000	0.000000	0.000000
ARHGAP1	ARHGAP1	chr11	+	21937870	21964508	9.411588	38.096531	62.030212
ATG13	ATG13	chr11	-	21967121	22026327	10.633514	43.042683	70.083725
TP53I11	TP53I11	chr11	+	23726544	23745629	2.045466	8.279703	13.481326
ALKBH3	ALKBH3	chr11	-	24832493	24872700	12.266236	49.651669	80.844719
API5	API5	chr11	-	25424502	25448103	56.896908	230.309158	374.998047
TRIM44	TRIM44	chr11	-	33487496	33632222	5.406442	21.884371	35.632961
PAMR1	PAMR1	chr11	+	33771333	33870416	0.000000	0.000000	0.000000
SLC1A2	SLC1A2	chr11	+	33882738	34047970	0.000000	0.000000	0.000000
CD44	CD44	chr11	-	34081203	34134653	58.353142	236.203751	384.595825
CAT	CAT	chr11	-	34842963	34876482	19.093979	77.289230	125.845230
FBXO3	FBXO3	chr11	+	35572165	35602315	4.598493	18.613930	30.307903
CD59	CD59	chr11	+	35610914	35637889	55.351585	224.053940	364.813080
CSTF3	CSTF3	chr11	+	36163486	36242350	25.640228	103.787346	168.990479
DEPDC7	DEPDC7	chr11	-	36300780	36318936	0.953557	3.859839	6.284736
EIF3M	EIF3M	chr11	-	36746440	36771804	71.197868	288.197021	469.253326
MPPED2	MPPED2	chr11	+	38865391	39046051	1.561638	6.321249	10.292497
KCNA4	KCNA4	chr11	+	39458394	39465482	0.0	0.0	0.0
METTL15	METTL15	chr11	-	41229962	41465769	2.349686	9.511135	15.486389
LIN7C	LIN7C	chr11	+	42068853	42081013	5.984972	24.226162	39.445953
BBOX1	BBOX1	chr11	-	42462870	42532919	0.0	0.0	0.0
FIBIN	FIBIN	chr11	-	42587562	42590246	0.0	0.0	0.0
LUZP2	LUZP2	chr11	-	44645199	45259826	0.000000	0.000000	0.000000
SVIP	SVIP	chr11	+	47127330	47136932	4.103037	16.608406	27.042435
ZDHHC13	ZDHHC13	chr11	-	50933360	50998903	9.168299	37.111736	60.426735
TSG101	TSG101	chr11	+	51603046	51662753	17.753590	71.863556	117.010956
LDHA	LDHA	chr11	-	51727856	51747764	244.799561	990.907532	1613.433228
SAA2	SAA2	chr11	+	51905324	51909775	0.0	0.0	0.0
USH1C	USH1C	chr11	+	52604939	52626790	0.000000	0.000000	0.000000
NCR3LG1	NCR3LG1	chr11	-	52696490	52722309	3.292543	13.327662	21.700603
PIK3C2A	PIK3C2A	chr11	+	52868932	52993154	2.232226	9.035676	14.712231
C11H11orf58	C11H11orf58	chr11	-	53329163	53346368	101.083710	409.169891	666.225891
SOX6	SOX6	chr11	+	53481033	54134631	0.0	0.0	0.0
PSMA1	PSMA1	chr11	+	55600175	55616115	201.550064	815.840881	1328.382935
FAR1	FAR1	chr11	-	56402769	56466105	13.474057	54.540726	88.805267
BTBD10	BTBD10	chr11	+	56676629	56756036	12.756920	51.637875	84.078735
DKFZP459H1039	DKFZP459H1039	chr11	+	56702087	56756054	0.004333	0.017539	0.028558
ARNTL	ARNTL	chr11	-	56756793	56794615	8.687321	35.164818	57.256687
DKK3	DKK3	chr11	+	58173215	58219096	0.000000	0.000000	0.000000
RNF141	RNF141	chr11	+	59691070	59721096	5.979124	24.202492	39.407413
NRIP3	NRIP3	chr11	+	61285241	61308690	0.297562	1.204481	1.961182
TMEM9B	TMEM9B	chr11	+	61320322	61338035	7.100598	65.501801	106.652504
DENND2B	DENND2B	chr11	+	61466542	61591483	1.439196	5.825624	9.485501
RPL27A	RPL27A	chr11	-	61599092	61602089	1000.084778	4048.175537	6591.392578
PPFIBP2	PPFIBP2	chr11	-	62760568	62809028	4.345182	17.588568	28.638372
ZNF214	ZNF214	chr11	+	63433306	63454124	0.651474	2.637058	4.293757
ZNF215	ZNF215	chr11	-	63491241	63516396	3.259901	13.195533	21.485466
MRPL17	MRPL17	chr11	+	63789169	63790551	56.995880	230.709778	375.650360
TPP1	TPP1	chr11	+	63835343	63841968	26.620451	107.755119	175.450958
ILK	ILK	chr11	-	63843861	63850927	67.985237	275.192841	448.079407
TIMM10B	TIMM10B	chr11	-	63970136	63973303	7.937634	32.130211	52.315624
HPX	HPX	chr11	+	64014812	64025372	0.000000	0.000000	0.000000
SMPD1	SMPD1	chr11	-	64062628	64067148	3.129614	12.668153	20.626766
CCKBR	CCKBR	chr11	-	64194161	64206742	0.784470	3.175403	5.170311
DKFZP468M0824	DKFZP468M0824	chr11	+	64232387	64262112	0.162400	0.657368	1.070351
FAM160A2	FAM160A2	chr11	+	64232396	64262113	3.539799	14.328513	23.330227
TRIM22	TRIM22	chr11	-	64674630	64689173	112.729149	456.308655	742.979065
TRIM5	TRIM5	chr11	+	64712334	64735772	37.621456	152.285355	247.956757
TRIM6	TRIM6	chr11	-	64803597	64819698	0.0	0.0	0.0
RRM1	RRM1	chr11	-	66607885	66652416	34.168938	138.310135	225.201767
XNDC1	XNDC1	chr11	-	67127384	67155550	8.965691	36.291611	59.091377
LRTOMT	LRTOMT	chr11	+	67308564	67339603	1.143512	6.562783	10.685771
LAMTOR1	LAMTOR1	chr11	-	67326117	67332047	74.557487	301.796234	491.395996
CLPB	CLPB	chr11	-	67626825	67773265	3.195198	12.933626	21.059019
P2RY6	P2RY6	chr11	+	68628068	68661415	0.0	0.0	0.0
RAB6A	RAB6A	chr11	-	69048594	69137836	12.823580	51.907700	84.518082
UCP2	UCP2	chr11	-	69346825	69355655	25.822845	104.526550	170.194077
PPME1	PPME1	chr11	+	69547847	69630025	14.542977	58.867531	95.850334
PGM2L1	PGM2L1	chr11	-	69716257	69778223	0.191173	0.773836	1.259990
SPCS2	SPCS2	chr11	+	70331361	70359389	33.641838	136.176529	221.727768
NEU3	NEU3	chr11	+	70370566	70389253	2.759672	11.170689	18.188540
SLCO2B1	SLCO2B1	chr11	+	70499058	70634305	0.174464	0.706201	1.149863
RPS3	RPS3	chr11	+	70833963	70840205	2869.189453	11613.998047	18910.349609
SERPINH1	SERPINH1	chr11	+	71004472	71014967	3.516004	14.232195	23.173397
LRRC32	LRRC32	chr11	-	72130107	72143303	0.0	0.0	0.0
CLNS1A	CLNS1A	chr11	-	73106998	73130725	66.498886	269.176361	438.283112
ALG8	ALG8	chr11	-	73604653	73643517	6.702376	27.130095	44.174244
PRCP	PRCP	chr11	-	78583165	78663753	31.838196	128.875687	209.840256
ANKRD42	ANKRD42	chr11	+	78961432	79029403	3.614721	14.631784	23.824024
TMEM126A	TMEM126A	chr11	+	81425295	81433771	29.391304	118.971077	193.713196
SYTL2	SYTL2	chr11	-	81472076	81497163	0.198128	0.801989	1.305829
CCDC83	CCDC83	chr11	+	81596648	81720492	0.0	0.0	0.0
CTSC	CTSC	chr11	-	84152249	84196994	35.815426	144.974838	236.053497
NOX4	NOX4	chr11	-	85181513	85348600	0.0	0.0	0.0
DKFZP469I1231	DKFZP469I1231	chr11	-	85182646	85348762	0.0	0.0	0.0
CHORDC1	CHORDC1	chr11	-	85931218	85953919	39.330894	159.204865	259.223389
