Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
GNB1	GNB1	chr1	+	228734591	228789948	52.187962	161.557251	171.377472
DKFZP459J1110	DKFZP459J1110	chr1	+	229263297	229273463	0.000000	0.000000	0.000000
INTS11	INTS11	chr1	+	229263297	229273465	73.332245	227.013199	240.812180
C1H1orf159	C1H1orf159	chr1	+	229508856	229518788	5.368989	16.620674	17.630960
DKFZP459P121	DKFZP459P121	chr10	+	122674	238959	0.000000	0.000000	0.000000
ZMYND11	ZMYND11	chr10	+	122693	238969	0.566145	1.752604	1.859136
IDI1	IDI1	chr10	-	1068272	1076554	21.420809	66.311974	70.342743
WDR37	WDR37	chr10	+	1084406	1157830	0.937986	2.903705	3.080206
PFKP	PFKP	chr10	+	3188741	3259715	39.188740	121.315811	128.689987
PITRM1	PITRM1	chr10	-	3260638	3295998	27.762650	85.944298	91.168411
AKR1C1	AKR1C1	chr10	+	5174102	5191354	0.327716	1.014504	1.076171
AKR1C3	AKR1C3	chr10	+	5312988	5326213	42.403824	131.268692	139.247833
NET1	NET1	chr10	+	5703773	5715620	6.671697	20.653442	21.908859
GDI2	GDI2	chr10	-	6075556	6124443	57.430233	177.785629	188.592316
PFKFB3	PFKFB3	chr10	+	6504607	6596588	1.151218	10.257627	10.881136
ITIH5	ITIH5	chr10	-	7869809	7994749	0.0	0.0	0.0
CELF2	CELF2	chr10	+	11549940	11886484	0.915284	2.889979	3.065646
DHTKD1	DHTKD1	chr10	+	12570303	12587906	0.0	0.0	0.0
SEC61A2	SEC61A2	chr10	+	12596931	12640721	1.429669	4.425798	4.694820
NUDT5	NUDT5	chr10	-	12640786	12671528	28.338837	87.727982	93.060516
OPTN	OPTN	chr10	+	13686411	13726357	42.876732	132.732666	140.800797
SEPHS1	SEPHS1	chr10	-	13940546	13965427	11.418963	35.349461	37.498173
PRPF18	PRPF18	chr10	+	14226133	14276600	6.757809	20.920015	22.191635
DCLRE1C	DCLRE1C	chr10	-	15639097	15671456	3.308335	10.241549	10.864079
FAM171A1	FAM171A1	chr10	-	15869411	16050190	0.0	0.0	0.0
MINDY3	MINDY3	chr10	-	16422077	16511172	1.779184	5.507785	5.842575
PTER	PTER	chr10	+	17145807	17232633	0.0	0.0	0.0
RSU1	RSU1	chr10	-	17319797	17546990	8.467638	26.213100	27.806461
CACNB2	CACNB2	chr10	+	19118682	19323207	0.0	0.0	0.0
BMI1	BMI1	chr10	+	23277545	23282582	11.359131	35.164238	37.301693
SPAG6	SPAG6	chr10	+	23297045	23359008	0.000000	0.000000	0.000000
ABI1	ABI1	chr10	-	27658116	27778079	6.097383	18.875549	20.022898
YME1L1	YME1L1	chr10	-	28149168	28193582	20.599178	63.768475	67.644630
ACBD5	ACBD5	chr10	-	28236007	28283266	1.744004	5.398879	5.727049
RAB18	RAB18	chr10	+	28584819	28621759	5.785791	17.910959	18.999676
MKX	MKX	chr10	-	28772592	28843895	0.0	0.0	0.0
DKFZP469N1835	DKFZP469N1835	chr10	+	29682118	29772978	0.000000	0.000000	0.000000
WAC	WAC	chr10	+	29682968	29772978	2.793808	8.648736	9.174449
ZNF438	ZNF438	chr10	-	31892738	32022231	0.000000	0.000000	0.000000
ZEB1	ZEB1	chr10	+	32366541	32563334	0.0	0.0	0.0
ITGB1	ITGB1	chr10	-	33985381	34057874	3.973179	12.299693	13.047328
NRP1	NRP1	chr10	-	34274735	34445299	0.0	0.0	0.0
ZNF248	ZNF248	chr10	-	38167187	38195707	1.107206	3.427556	3.635900
ZNF25	ZNF25	chr10	-	38288128	38315055	0.876857	2.714469	2.879468
BMS1	BMS1	chr10	+	41372270	41387508	20.917225	64.753044	68.689049
CSGALNACT2	CSGALNACT2	chr10	+	41703086	41752613	2.496615	7.728722	8.198512
ZNF239	ZNF239	chr10	-	42120277	42132003	1.318939	4.083014	4.331199
HNRNPA3	HNRNPA3	chr10	-	42363084	42366608	0.0	0.0	0.0
DKFZP470J0814	DKFZP470J0814	chr10	+	42864559	42866210	0.0	0.0	0.0
CXCL12	CXCL12	chr10	-	42951798	42966906	0.0	0.0	0.0
RASSF4	RASSF4	chr10	+	43540296	43575758	159.076614	492.450348	522.383850
DEPP1	DEPP1	chr10	-	43557088	43559623	0.962513	2.979633	3.160749
ZNF22	ZNF22	chr10	+	43582018	43586397	11.051049	34.210518	36.289997
WASHC2	WASHC2	chr10	+	44501008	44564820	3.219211	9.965649	10.571409
DKFZP459M2028	DKFZP459M2028	chr10	-	47225725	47253551	2.028928	6.280913	6.662697
OGDHL	OGDHL	chr10	-	47225730	47253498	0.000000	0.000000	0.000000
PARG	PARG	chr10	-	47331823	47462891	1.866116	5.776899	6.128047
NCOA4	NCOA4	chr10	+	47579281	47604688	2.270172	7.027728	7.454906
CCSER2	CCSER2	chr10	-	50405286	50496066	0.000000	0.000000	0.000000
GHITM	GHITM	chr10	-	50788142	50801094	82.175079	254.387802	269.850708
TMEM254	TMEM254	chr10	-	55182502	55200464	1.419704	4.394950	4.662097
RPS24	RPS24	chr10	-	57083176	57089977	7926.655273	24538.390625	26029.955078
AP3M1	AP3M1	chr10	+	61053639	61083776	1.200280	15.822927	16.784721
PLAU	PLAU	chr10	-	61297436	61304058	1.862334	5.765191	6.115627
DKFZP459J118	DKFZP459J118	chr10	-	61427541	61457691	0.000000	0.000000	0.000000
SEC24C	SEC24C	chr10	-	61427541	61457649	11.990430	37.118538	39.374786
MRPS16	MRPS16	chr10	+	61865309	61868139	85.634781	265.097900	281.211884
ECD	ECD	chr10	+	61953206	61988857	4.861879	15.050823	15.965686
NUDT13	NUDT13	chr10	-	61990719	62010943	1.573065	4.869707	5.165711
P4HA1	P4HA1	chr10	+	62042803	62135811	7.504722	23.232222	24.644388
ANAPC16	ANAPC16	chr10	-	62996741	63018182	16.794445	51.990234	55.150459
PSAP	PSAP	chr10	+	63297959	63333089	1.808255	5.678753	6.023936
SGPL1	SGPL1	chr10	-	64402939	64465660	0.0	0.0	0.0
SAR1A	SAR1A	chr10	+	65153025	65172878	42.631207	131.972580	139.994537
AIFM2	AIFM2	chr10	+	65194371	65215105	32.806480	101.558380	107.731590
HK1	HK1	chr10	-	66022874	66108495	13.741511	42.539330	45.125076
SUPV3L1	SUPV3L1	chr10	-	66225412	66262799	30.756435	95.212090	100.999550
VPS26A	VPS26A	chr10	-	66270004	66321140	6.753036	20.905241	22.175964
RUFY2	RUFY2	chr10	+	67186940	67254324	0.0	0.0	0.0
PBLD	PBLD	chr10	+	67292176	67316587	3.907122	12.095201	12.830406
KRT8	KRT8	chr10	-	67840578	67842331	0.0	0.0	0.0
NRBF2	NRBF2	chr10	-	72567561	72589421	2.729495	8.449644	8.963255
ZNF365	ZNF365	chr10	-	73327154	73359791	0.0	0.0	0.0
ARID5B	ARID5B	chr10	-	73656599	73705378	0.138130	0.427606	0.453598
RHOBTB1	RHOBTB1	chr10	+	74781497	74913894	0.0	0.0	0.0
CDK1	CDK1	chr10	-	74990328	75007237	37.244537	115.297203	122.305519
ANK3	ANK3	chr10	+	75667204	75780410	0.0	0.0	0.0
SLC16A9	SLC16A9	chr10	+	76108465	76167536	0.379434	1.174606	1.246005
TFAM	TFAM	chr10	-	77477649	77491662	5.659656	17.520487	18.585466
DKK1	DKK1	chr10	-	84039854	84043625	2.077887	6.432475	6.823472
PTEN	PTEN	chr10	-	86470622	86575657	11.519282	35.660015	37.827606
ATAD1	ATAD1	chr10	+	86623697	86691824	10.972599	33.967663	36.032379
MINPP1	MINPP1	chr10	-	86901525	86950041	2.895652	8.964013	9.508890
STAMBPL1	STAMBPL1	chr10	+	87549564	87602293	16.362333	50.652554	53.731464
ACTA2	ACTA2	chr10	-	87614080	87631752	15.800593	48.913589	51.886795
IFIT2	IFIT2	chr10	+	87986249	87993673	1.158081	3.585049	3.802965
IFIT3	IFIT3	chr10	+	88017772	88025822	0.796477	2.465638	2.615512
IFIT1	IFIT1	chr10	+	88080556	88091167	1.592837	4.930914	5.230639
IFIT5	IFIT5	chr10	+	88102810	88108005	0.928907	2.875599	3.050392
PANK1	PANK1	chr10	-	88290517	88355181	1.744018	5.764625	6.115026
RPP30	RPP30	chr10	+	89597015	89630923	18.954466	58.676968	62.243641
HECTD2	HECTD2	chr10	+	90134951	90223911	0.000000	0.000000	0.000000
LGI1	LGI1	chr10	+	92522201	92561896	0.0	0.0	0.0
NOC3L	NOC3L	chr10	-	93133193	93163116	6.428245	19.899792	21.109400
SORBS1	SORBS1	chr10	-	94222940	94471661	0.0	0.0	0.0
ALDH18A1	ALDH18A1	chr10	-	94517281	94570204	35.019554	108.409348	114.999008
OPALIN	OPALIN	chr10	-	95281174	95297126	0.0	0.0	0.0
C10H10orf12	C10H10orf12	chr10	+	95796463	95950717	0.0	0.0	0.0
PGAM1	PGAM1	chr10	+	96406706	96413861	324.745453	1005.308044	1066.415527
MMS19	MMS19	chr10	-	96439609	96479927	18.483135	57.217876	60.695866
MORN4	MORN4	chr10	-	96594441	96614895	3.273825	10.134716	10.750753
AVPI1	AVPI1	chr10	-	96659795	96669575	1.539137	4.764677	5.054296
ZFYVE27	ZFYVE27	chr10	+	96718420	96742273	4.583138	14.187930	15.050343
R3HCC1L	R3HCC1L	chr10	+	97117477	97225829	5.021322	15.544408	16.489273
HPS1	HPS1	chr10	-	97409626	97441163	4.626932	14.323503	15.194156
GOT1	GOT1	chr10	-	98383765	98417819	34.112896	105.602623	112.021667
ENTPD7	ENTPD7	chr10	+	98658780	98712025	0.683034	2.114455	2.242982
COX15	COX15	chr10	-	98715063	98735321	3.254871	10.076040	10.688512
ERLIN1	ERLIN1	chr10	-	99140063	99176503	0.0	0.0	0.0
CHUK	CHUK	chr10	-	99199846	99220593	0.0	0.0	0.0
CWF19L1	CWF19L1	chr10	-	99223420	99259442	7.058058	21.849491	23.177610
SCD	SCD	chr10	+	99339779	99356694	3.440519	10.650748	11.298152
NDUFB8	NDUFB8	chr10	-	99535591	99542091	525.849121	1627.860840	1726.810181
SLF2	SLF2	chr10	+	99935299	99987815	1.244335	3.852064	4.086211
PDZD7	PDZD7	chr10	-	100031163	100059518	0.0	0.0	0.0
SFXN3	SFXN3	chr10	+	100060829	100068573	0.291059	0.901026	0.955794
DKFZP468D129	DKFZP468D129	chr10	+	100365880	100573222	0.000000	0.000000	0.000000
BTRC	BTRC	chr10	+	100365962	100570935	0.000000	0.000000	0.000000
NPM3	NPM3	chr10	-	100808323	100810383	627.942383	1943.908936	2062.069336
ARMH3	ARMH3	chr10	-	100875698	101060776	3.123375	9.668970	10.256699
NOLC1	NOLC1	chr10	+	101190935	101202382	27.503765	85.142868	90.318268
SUFU	SUFU	chr10	+	101555391	101689022	0.598830	1.853786	1.966468
ARL3	ARL3	chr10	-	101731848	101775754	129.087280	399.612976	423.903381
WBP1L	WBP1L	chr10	+	101805596	101884436	0.415257	1.285503	1.363642
BORCS7	BORCS7	chr10	+	101924265	101936590	3.005785	9.304950	9.870550
NT5C2	NT5C2	chr10	-	102166169	102268760	1.012930	3.135708	3.326311
XPNPEP1	XPNPEP1	chr10	-	109185472	109242994	18.534294	57.376251	60.863861
ADD3	ADD3	chr10	+	109326151	109455768	0.000000	0.000000	0.000000
DKFZP469M1232	DKFZP469M1232	chr10	+	109328197	109435799	0.000000	0.000000	0.000000
SMNDC1	SMNDC1	chr10	-	109617154	109629330	7.107178	22.001553	23.338913
SMC3	SMC3	chr10	+	109909586	109946601	14.505163	44.903347	47.632793
PDCD4	PDCD4	chr10	+	110224709	110248521	7.311747	22.634832	24.010687
SHOC2	SHOC2	chr10	+	110270087	110365410	3.056111	9.460743	10.035813
DKFZP459K227	DKFZP459K227	chr10	+	110270102	110365408	0.000000	0.000000	0.000000
CCDC186	CCDC186	chr10	-	113532356	113584163	1.436970	4.448400	4.718795
ABLIM1	ABLIM1	chr10	-	113847246	114049022	0.0	0.0	0.0
TRUB1	TRUB1	chr10	+	114377233	114417162	1.320406	4.087555	4.336017
SHTN1	SHTN1	chr10	-	116343530	116465833	0.000000	0.000000	0.000000
FAM204A	FAM204A	chr10	-	117763816	117796079	48.805611	151.086563	160.270355
PRDX3	PRDX3	chr10	-	118644465	118655468	29.868170	92.462311	98.082619
GRK5	GRK5	chr10	+	118764234	118944721	0.554426	1.716326	1.820652
INPP5F	INPP5F	chr10	+	119224272	119327579	0.170813	0.695469	0.737743
SEC23IP	SEC23IP	chr10	+	119391222	119442148	4.112301	12.730370	13.504183
FGFR2	FGFR2	chr10	-	121050626	121158997	0.0	0.0	0.0
ATE1	ATE1	chr10	-	121315489	121505880	3.391062	10.497644	11.135742
PLEKHA1	PLEKHA1	chr10	+	121971314	122030620	0.0	0.0	0.0
IKZF5	IKZF5	chr10	-	122607739	122624090	0.406616	1.258753	1.335266
ACADSB	ACADSB	chr10	+	122624282	122673490	0.000000	0.000000	0.000000
BUB3	BUB3	chr10	+	122775961	122788242	37.056599	114.715385	121.688354
OAT	OAT	chr10	-	123953994	123977202	0.0	0.0	0.0
BCCIP	BCCIP	chr10	+	125472697	125491597	10.068123	31.167690	33.062218
LRRC27	LRRC27	chr10	+	132047441	132091812	0.0	0.0	0.0
TUBGCP2	TUBGCP2	chr10	-	132997759	133025655	18.051964	55.883110	59.279961
ECHS1	ECHS1	chr10	-	133080127	133090282	320.216522	991.288025	1051.543335
CYP2E1	CYP2E1	chr10	+	133261181	133272699	0.0	0.0	0.0
THNSL1	THNSL1	chr10_random	+	30741709	30752435	1.052243	3.257408	3.455409
A1CF	A1CF	chr10_random	-	31023579	31106405	0.0	0.0	0.0
SHLD2	SHLD2	chr10_random	+	32827176	32934295	4.887133	15.129003	16.048616
DHTKD1	DHTKD1	chr10_random	+	34482822	34505185	0.0	0.0	0.0
BMS1	BMS1	chr10_random	+	35046535	35066044	0.471714	1.460276	1.549039
IFITM1	IFITM1	chr11	+	59511	60756	1.702941	5.271761	5.592205
EPS8L2	EPS8L2	chr11	+	485689	511741	1.275961	3.949968	4.190066
SLC25A22	SLC25A22	chr11	-	582378	590077	8.664581	26.822775	28.453194
TSPAN4	TSPAN4	chr11	+	647706	668407	20.817173	64.443314	68.360497
CHID1	CHID1	chr11	-	671111	711166	159.800446	494.691101	524.760864
AP2A2	AP2A2	chr11	+	728551	797222	0.000000	0.000000	0.000000
CTSD	CTSD	chr11	-	1587766	1599472	22.918188	70.947380	75.259911
NAP1L4	NAP1L4	chr11	-	4184577	4231495	68.071289	210.726959	223.535965
DHCR7	DHCR7	chr11	+	4733890	4757559	5.921862	18.332193	19.446512
CTTN	CTTN	chr11	-	5570618	5602638	7.544762	23.356173	24.775875
CCND1	CCND1	chr11	-	6381996	6394892	0.0	0.0	0.0
PPP6R3	PPP6R3	chr11	-	7487738	7645234	2.549303	7.891828	8.371531
NDUFS8	NDUFS8	chr11	-	8096756	8102715	228.298325	706.738586	749.697632
GSTP1	GSTP1	chr11	-	8335199	8338077	1002.811829	3104.385010	3293.084717
CORO1B	CORO1B	chr11	+	8460481	8466397	8.707664	26.956144	28.594671
SYT12	SYT12	chr11	-	8876457	8903542	1.794584	5.555459	5.893147
RBM4	RBM4	chr11	-	9290714	9298521	84.121063	260.411926	276.241028
RBM14	RBM14	chr11	-	9309743	9320462	16.108229	49.865929	52.897022
BBS1	BBS1	chr11	-	9404365	9425629	2.250813	6.967798	7.391335
DPP3	DPP3	chr11	-	9426604	9456908	16.587307	51.349003	54.470245
RAB1B	RAB1B	chr11	-	9602981	9611976	15.857020	49.088264	52.072090
KLC2	KLC2	chr11	-	9612737	9622812	6.038261	18.692526	19.828749
BANF1	BANF1	chr11	-	9880202	9881856	805.768860	2494.402832	2646.024902
EIF1AD	EIF1AD	chr11	+	9882198	9887623	8.023264	24.837461	26.347204
KAT5	KAT5	chr11	-	10178962	10186291	8.803888	27.254025	28.910656
DPF2	DPF2	chr11	-	10565344	10585591	11.541023	35.727322	37.898998
CAPN1	CAPN1	chr11	-	10731351	10760983	38.800907	120.115211	127.416405
MRPL49	MRPL49	chr11	-	10819110	10823596	10.890890	33.714714	35.764061
FAU	FAU	chr11	+	10823732	10825294	2497.803955	7732.402832	8202.416016
EHD1	EHD1	chr11	+	11072312	11098110	8.496389	26.302107	27.900875
SLC22A11	SLC22A11	chr11	-	11387238	11403698	0.0	0.0	0.0
COX8A	COX8A	chr11	-	11998948	12000843	574.649048	1778.929932	1887.061768
NAA40	NAA40	chr11	-	12019689	12037996	3.938601	12.192650	12.933779
RTN3	RTN3	chr11	-	12227650	12316798	35.079216	108.594048	115.194916
PLAAT3	PLAAT3	chr11	+	12383218	12426567	0.368595	1.141052	1.210411
SLC22A24	SLC22A24	chr11	+	12966429	13020891	0.0	0.0	0.0
SLC22A8	SLC22A8	chr11	+	13132778	13159662	0.0	0.0	0.0
CHRM1	CHRM1	chr11	+	13232760	13246408	0.0	0.0	0.0
SLC3A2	SLC3A2	chr11	-	13270117	13277982	109.254318	338.216461	358.774902
BSCL2	BSCL2	chr11	+	13462976	13477307	40.440872	125.192017	132.801804
CSKMT	CSKMT	chr11	-	13503278	13506082	5.619447	17.396013	18.453426
TUT1	TUT1	chr11	+	13583874	13601367	3.867409	11.972262	12.699995
FTH1	FTH1	chr11	+	14306531	14309575	703.604065	2178.133301	2310.531006
FADS2	FADS2	chr11	-	14407696	14447340	15.895503	49.207397	52.198463
SDHAF2	SDHAF2	chr11	-	14892459	14911056	30.064272	93.069374	98.726593
DDB1	DDB1	chr11	+	15007603	15041531	20.313442	62.883926	66.706314
PG	PG	chr11	-	15109724	15137563	0.000000	0.000000	0.000000
PG	PG	chr11	-	15159025	15168368	0.000000	0.000000	0.000000
VPS37C	VPS37C	chr11	+	15209239	15241794	3.159125	9.779641	10.374096
CCDC86	CCDC86	chr11	-	15582710	15591724	20.381102	63.093380	66.928505
MRPL16	MRPL16	chr11	+	16723717	16728401	49.778397	154.098007	163.464844
PATL1	PATL1	chr11	+	16867453	16898344	1.348769	4.175357	4.429156
MPEG1	MPEG1	chr11	+	17393524	17398011	0.0	0.0	0.0
GLYAT	GLYAT	chr11	+	18028586	18059593	0.541932	1.677648	1.779624
CTNND1	CTNND1	chr11	-	19057153	19116312	3.121538	9.768813	10.362609
SELENOH	SELENOH	chr11	-	19137776	19139941	85.322502	264.131195	280.186401
TMX2	TMX2	chr11	-	19140220	19166716	40.564129	125.573586	133.206558
ZDHHC5	ZDHHC5	chr11	-	19178308	19212366	5.292215	16.383005	17.378845
SERPING1	SERPING1	chr11	-	19266742	19283660	3.244480	10.043873	10.654389
APLNR	APLNR	chr11	+	19659817	19663429	0.0	0.0	0.0
NUP160	NUP160	chr11	+	20751922	20828489	1.058426	3.276549	3.475713
DKFZP469A0814	DKFZP469A0814	chr11	+	20965066	20993616	55.225452	170.960342	181.352158
MTCH2	MTCH2	chr11	+	20965134	20995004	0.864029	2.674758	2.837343
KBTBD4	KBTBD4	chr11	+	21034295	21040701	5.605056	17.351461	18.406168
CELF1	CELF1	chr11	+	21117117	21146450	13.082472	40.499149	42.960884
SLC39A13	SLC39A13	chr11	-	21202342	21210403	3.704461	11.467828	12.164898
ACP2	ACP2	chr11	+	21376081	21386352	1.061383	3.285703	3.485424
ARFGAP2	ARFGAP2	chr11	+	21449661	21461945	36.977074	114.469208	121.427193
C11H11orf49	C11H11orf49	chr11	-	21464049	21697815	10.425519	32.274075	34.235851
F2	F2	chr11	-	21897556	21919057	0.0	0.0	0.0
ARHGAP1	ARHGAP1	chr11	+	21937870	21964508	2.851485	8.827286	9.363852
ATG13	ATG13	chr11	-	21967121	22026327	12.026020	37.228714	39.491657
TP53I11	TP53I11	chr11	+	23726544	23745629	3.871366	11.984512	12.712989
ALKBH3	ALKBH3	chr11	-	24832493	24872700	42.048275	130.168015	138.080276
API5	API5	chr11	-	25424502	25448103	17.116463	52.987099	56.207912
TRIM44	TRIM44	chr11	-	33487496	33632222	2.392233	7.405589	7.855737
PAMR1	PAMR1	chr11	+	33771333	33870416	0.898986	2.782973	2.952136
SLC1A2	SLC1A2	chr11	+	33882738	34047970	0.0	0.0	0.0
CD44	CD44	chr11	-	34081203	34134653	48.363453	149.717804	158.818375
CAT	CAT	chr11	-	34842963	34876482	2.437179	7.544728	8.003333
FBXO3	FBXO3	chr11	+	35572165	35602315	1.036160	3.207620	3.402595
CD59	CD59	chr11	+	35610914	35637889	52.519447	162.583435	172.466049
CSTF3	CSTF3	chr11	+	36163486	36242350	13.720130	42.473137	45.054863
DEPDC7	DEPDC7	chr11	-	36300780	36318936	0.0	0.0	0.0
EIF3M	EIF3M	chr11	-	36746440	36771804	146.159714	452.463776	479.966705
MPPED2	MPPED2	chr11	+	38865391	39046051	1.567868	4.853619	5.148645
KCNA4	KCNA4	chr11	+	39458394	39465482	0.0	0.0	0.0
METTL15	METTL15	chr11	-	41229962	41465769	0.655492	2.029194	2.152538
LIN7C	LIN7C	chr11	+	42068853	42081013	5.231898	16.196283	17.180773
BBOX1	BBOX1	chr11	-	42462870	42532919	0.0	0.0	0.0
FIBIN	FIBIN	chr11	-	42587562	42590246	0.0	0.0	0.0
LUZP2	LUZP2	chr11	-	44645199	45259826	0.0	0.0	0.0
SVIP	SVIP	chr11	+	47127330	47136932	3.223117	9.977740	10.584236
ZDHHC13	ZDHHC13	chr11	-	50933360	50998903	4.970997	15.388618	16.324013
TSG101	TSG101	chr11	+	51603046	51662753	16.932535	52.417717	55.603924
LDHA	LDHA	chr11	-	51727856	51747764	247.407333	765.894043	812.448792
SAA2	SAA2	chr11	+	51905324	51909775	4.147783	12.840210	13.620701
USH1C	USH1C	chr11	+	52604939	52626790	0.0	0.0	0.0
NCR3LG1	NCR3LG1	chr11	-	52696490	52722309	0.483365	1.496343	1.587299
PIK3C2A	PIK3C2A	chr11	+	52868932	52993154	0.0	0.0	0.0
C11H11orf58	C11H11orf58	chr11	-	53329163	53346368	93.825867	290.454895	308.110168
SOX6	SOX6	chr11	+	53481033	54134631	0.0	0.0	0.0
PSMA1	PSMA1	chr11	+	55600175	55616115	188.849396	584.617371	620.153259
FAR1	FAR1	chr11	-	56402769	56466105	4.241965	13.131767	13.929981
BTBD10	BTBD10	chr11	+	56676629	56756036	0.000000	0.000000	0.000000
DKFZP459H1039	DKFZP459H1039	chr11	+	56702087	56756054	7.062266	21.862518	23.191429
ARNTL	ARNTL	chr11	-	56756793	56794615	0.405439	1.255110	1.331401
DKK3	DKK3	chr11	+	58173215	58219096	0.0	0.0	0.0
RNF141	RNF141	chr11	+	59691070	59721096	4.609408	14.269254	15.136609
NRIP3	NRIP3	chr11	+	61285241	61308690	0.758082	2.346780	2.489428
TMEM9B	TMEM9B	chr11	+	61320322	61338035	4.209799	28.411665	30.138662
DENND2B	DENND2B	chr11	+	61466542	61591483	2.286289	7.077620	7.507833
RPL27A	RPL27A	chr11	-	61599092	61602089	2500.660156	7741.244141	8211.795898
PPFIBP2	PPFIBP2	chr11	-	62760568	62809028	0.212166	0.656798	0.696722
ZNF214	ZNF214	chr11	+	63433306	63454124	0.0	0.0	0.0
ZNF215	ZNF215	chr11	-	63491241	63516396	0.495978	1.535389	1.628718
MRPL17	MRPL17	chr11	+	63789169	63790551	100.711540	311.770752	330.721710
TPP1	TPP1	chr11	+	63835343	63841968	5.522820	17.096886	18.136118
ILK	ILK	chr11	-	63843861	63850927	75.463379	233.610504	247.810486
TIMM10B	TIMM10B	chr11	-	63970136	63973303	13.805334	42.736904	45.334660
HPX	HPX	chr11	+	64014812	64025372	0.0	0.0	0.0
SMPD1	SMPD1	chr11	-	64062628	64067148	2.556194	7.913160	8.394160
CCKBR	CCKBR	chr11	-	64194161	64206742	0.244898	0.758126	0.804209
DKFZP468M0824	DKFZP468M0824	chr11	+	64232387	64262112	0.000000	0.000000	0.000000
FAM160A2	FAM160A2	chr11	+	64232396	64262113	2.691529	8.332113	8.838580
TRIM22	TRIM22	chr11	-	64674630	64689173	10.355712	32.057976	34.006615
TRIM5	TRIM5	chr11	+	64712334	64735772	3.306010	10.234351	10.856444
TRIM6	TRIM6	chr11	-	64803597	64819698	0.0	0.0	0.0
RRM1	RRM1	chr11	-	66607885	66652416	26.403881	81.737984	86.706413
XNDC1	XNDC1	chr11	-	67127384	67155550	22.870621	70.800133	75.103706
LRTOMT	LRTOMT	chr11	+	67308564	67339603	5.862377	25.170010	26.699966
LAMTOR1	LAMTOR1	chr11	-	67326117	67332047	94.223190	291.684875	309.414917
CLPB	CLPB	chr11	-	67626825	67773265	5.468696	16.929335	17.958384
P2RY6	P2RY6	chr11	+	68628068	68661415	0.628646	1.946087	2.064380
RAB6A	RAB6A	chr11	-	69048594	69137836	4.198178	12.996217	13.786191
UCP2	UCP2	chr11	-	69346825	69355655	85.575546	264.914551	281.017334
PPME1	PPME1	chr11	+	69547847	69630025	11.613258	35.950939	38.136208
PGM2L1	PGM2L1	chr11	-	69716257	69778223	0.0	0.0	0.0
SPCS2	SPCS2	chr11	+	70331361	70359389	45.452362	140.705994	149.258789
NEU3	NEU3	chr11	+	70370566	70389253	0.000000	0.000000	0.000000
SLCO2B1	SLCO2B1	chr11	+	70499058	70634305	0.0	0.0	0.0
RPS3	RPS3	chr11	+	70833963	70840205	7377.638184	22838.810547	24227.064453
SERPINH1	SERPINH1	chr11	+	71004472	71014967	5.883608	18.213770	19.320892
LRRC32	LRRC32	chr11	-	72130107	72143303	6.744227	20.877972	22.147038
CLNS1A	CLNS1A	chr11	-	73106998	73130725	62.724567	194.175217	205.978134
ALG8	ALG8	chr11	-	73604653	73643517	3.654113	11.311966	11.999562
PRCP	PRCP	chr11	-	78583165	78663753	20.774540	64.311333	68.220497
ANKRD42	ANKRD42	chr11	+	78961432	79029403	0.000000	0.000000	0.000000
TMEM126A	TMEM126A	chr11	+	81425295	81433771	36.644268	113.438950	120.334320
SYTL2	SYTL2	chr11	-	81472076	81497163	0.889812	2.754574	2.922010
CCDC83	CCDC83	chr11	+	81596648	81720492	0.0	0.0	0.0
CTSC	CTSC	chr11	-	84152249	84196994	28.569050	88.440643	93.816505
NOX4	NOX4	chr11	-	85181513	85348600	0.0	0.0	0.0
DKFZP469I1231	DKFZP469I1231	chr11	-	85182646	85348762	0.0	0.0	0.0
CHORDC1	CHORDC1	chr11	-	85931218	85953919	5.513041	17.066612	18.104006
TAF1D	TAF1D	chr11	-	89647820	89653412	17.300844	53.557884	56.813393
PANX1	PANX1	chr11	+	90083446	90137394	4.434783	13.728672	14.563167
CWC15	CWC15	chr11	-	90952522	90962649	126.857407	392.709991	416.580841
SRSF8	SRSF8	chr11	+	91064671	91069117	3.563076	11.030145	11.700611
MTMR2	MTMR2	chr11	-	91854347	91947254	5.656896	17.511942	18.576405
CCDC82	CCDC82	chr11	-	92416014	92425192	0.470704	1.457149	1.545722
DCUN1D5	DCUN1D5	chr11	-	99383078	99416487	29.555792	91.495277	97.056808
DYNC2H1	DYNC2H1	chr11	+	99434095	99816884	0.269107	0.833069	0.883707
PDGFD	PDGFD	chr11	-	100267794	100536407	2.017567	6.245743	6.625389
GRIA4	GRIA4	chr11	+	102111951	102501277	0.0	0.0	0.0
KBTBD3	KBTBD3	chr11	-	102585277	102623173	1.024980	3.173010	3.365881
AASDHPPT	AASDHPPT	chr11	+	102623476	102645885	4.981112	15.419930	16.357229
ELMOD1	ELMOD1	chr11	+	104217506	104293471	0.0	0.0	0.0
CUL5	CUL5	chr11	+	104634131	104736792	1.568127	4.854420	5.149496
DDX10	DDX10	chr11	+	105301864	105584428	11.805606	36.546387	38.767853
C11H11orf87	C11H11orf87	chr11	+	106086426	106089869	0.0	0.0	0.0
SIK2	SIK2	chr11	+	108332109	108458142	1.000000	3.095680	3.283851
CRYAB	CRYAB	chr11	-	108653775	108656930	0.0	0.0	0.0
